x y e
61.6404 4.1026 0.6476
62.2697 4.1026 0.6618
62.8989 4.1026 0.6757
63.5281 4.1026 0.6892
64.1573 4.1026 0.7027
64.7865 4.1026 0.7159
65.4157 4.1026 0.7286
66.0449 4.1026 0.7402
66.6742 4.1026 0.7501
67.3034 4.1026 0.7571
67.9326 4.1026 0.7603
68.5618 4.1026 0.7584
69.1910 4.1026 0.7504
69.8202 4.1026 0.7356
70.4494 4.1026 0.7133
71.0787 4.1026 0.6833
71.7079 4.1026 0.6460
72.3371 4.1026 0.6020
72.9663 4.1026 0.5525
73.5955 4.1026 0.4993
74.2247 4.1026 0.4440
74.8539 4.1026 0.3886
75.4831 4.1026 0.3345
76.1124 4.1026 0.2829
76.7416 4.1026 0.2345
77.3708 4.1026 0.1900
78.0000 4.1026 0.1495

22.0000 4.3077 0.1549
22.6292 4.3077 0.1940
23.2584 4.3077 0.2381
23.8876 4.3077 0.2875
24.5169 4.3077 0.3419
25.1461 4.3077 0.4002
25.7753 4.3077 0.4612
26.4045 4.3077 0.5225
27.0337 4.3077 0.5819
27.6629 4.3077 0.6370
28.2921 4.3077 0.6860
28.9213 4.3077 0.7278
29.5506 4.3077 0.7618
30.1798 4.3077 0.7880
30.8090 4.3077 0.8066
31.4382 4.3077 0.8177
32.0674 4.3077 0.8217
32.6966 4.3077 0.8190
33.3258 4.3077 0.8100
33.9551 4.3077 0.7953
34.5843 4.3077 0.7758
35.2135 4.3077 0.7526
35.8427 4.3077 0.7269
36.4719 4.3077 0.7002
37.1011 4.3077 0.6735
37.7303 4.3077 0.6475
38.3596 4.3077 0.6228
38.9888 4.3077 0.5994
39.6180 4.3077 0.5769
40.2472 4.3077 0.5550
40.8764 4.3077 0.5329
41.5056 4.3077 0.5100
42.1348 4.3077 0.4855
42.7640 4.3077 0.4589
43.3933 4.3077 0.4297
44.0225 4.3077 0.3976
44.6517 4.3077 0.3624
45.2809 4.3077 0.3239
45.9101 4.3077 0.2821
46.5393 4.3077 0.2378
47.1685 4.3077 0.1921
47.7978 4.3077 0.1476
48.4270 4.3077 0.1081
49.0562 4.3077 0.0784
49.6854 4.3077 0.0634
50.3146 4.3077 0.0659
50.9438 4.3077 0.0856
51.5730 4.3077 0.1187
52.2022 4.3077 0.1605
52.8315 4.3077 0.2066
53.4607 4.3077 0.2535
54.0899 4.3077 0.2994
54.7191 4.3077 0.3430
55.3483 4.3077 0.3837
55.9775 4.3077 0.4212
56.6067 4.3077 0.4552
57.2360 4.3077 0.4859
57.8652 4.3077 0.5132
58.4944 4.3077 0.5373
59.1236 4.3077 0.5586
59.7528 4.3077 0.5777
60.3820 4.3077 0.5949
61.0112 4.3077 0.6108
61.6404 4.3077 0.6258
62.2697 4.3077 0.6402
62.8989 4.3077 0.6543
63.5281 4.3077 0.6682
64.1573 4.3077 0.6820
64.7865 4.3077 0.6958
65.4157 4.3077 0.7091
66.0449 4.3077 0.7215
66.6742 4.3077 0.7322
67.3034 4.3077 0.7401
67.9326 4.3077 0.7442
68.5618 4.3077 0.7433
69.1910 4.3077 0.7363
69.8202 4.3077 0.7225
70.4494 4.3077 0.7012
71.0787 4.3077 0.6722
71.7079 4.3077 0.6359
72.3371 4.3077 0.5929
72.9663 4.3077 0.5445
73.5955 4.3077 0.4923
74.2247 4.3077 0.4381
74.8539 4.3077 0.3838
75.4831 4.3077 0.3308
76.1124 4.3077 0.2802
76.7416 4.3077 0.2329
77.3708 4.3077 0.1893
78.0000 4.3077 0.1498

22.0000 4.5128 0.1555
22.6292 4.5128 0.1934
23.2584 4.5128 0.2362
23.8876 4.5128 0.2841
24.5169 4.5128 0.3370
25.1461 4.5128 0.3940
25.7753 4.5128 0.4536
26.4045 4.5128 0.5139
27.0337 4.5128 0.5724
27.6629 4.5128 0.6267
28.2921 4.5128 0.6751
28.9213 4.5128 0.7163
29.5506 4.5128 0.7497
30.1798 4.5128 0.7753
30.8090 4.5128 0.7932
31.4382 4.5128 0.8036
32.0674 4.5128 0.8069
32.6966 4.5128 0.8032
33.3258 4.5128 0.7932
33.9551 4.5128 0.7774
34.5843 4.5128 0.7568
35.2135 4.5128 0.7325
35.8427 4.5128 0.7058
36.4719 4.5128 0.6782
37.1011 4.5128 0.6508
37.7303 4.5128 0.6243
38.3596 4.5128 0.5992
38.9888 4.5128 0.5755
39.6180 4.5128 0.5530
40.2472 4.5128 0.5309
40.8764 4.5128 0.5088
41.5056 4.5128 0.4858
42.1348 4.5128 0.4613
42.7640 4.5128 0.4348
43.3933 4.5128 0.4056
44.0225 4.5128 0.3736
44.6517 4.5128 0.3385
45.2809 4.5128 0.3001
45.9101 4.5128 0.2586
46.5393 4.5128 0.2146
47.1685 4.5128 0.1693
47.7978 4.5128 0.1252
48.4270 4.5128 0.0860
49.0562 4.5128 0.0567
49.6854 4.5128 0.0419
50.3146 4.5128 0.0445
50.9438 4.5128 0.0639
51.5730 4.5128 0.0967
52.2022 4.5128 0.1382
52.8315 4.5128 0.1839
53.4607 4.5128 0.2306
54.0899 4.5128 0.2763
54.7191 4.5128 0.3198
55.3483 4.5128 0.3604
55.9775 4.5128 0.3979
56.6067 4.5128 0.4320
57.2360 4.5128 0.4626
57.8652 4.5128 0.4899
58.4944 4.5128 0.5140
59.1236 4.5128 0.5354
59.7528 4.5128 0.5545
60.3820 4.5128 0.5718
61.0112 4.5128 0.5878
61.6404 4.5128 0.6029
62.2697 4.5128 0.6175
62.8989 4.5128 0.6318
63.5281 4.5128 0.6461
64.1573 4.5128 0.6604
64.7865 4.5128 0.6747
65.4157 4.5128 0.6887
66.0449 4.5128 0.7019
66.6742 4.5128 0.7135
67.3034 4.5128 0.7223
67.9326 4.5128 0.7274
68.5618 4.5128 0.7275
69.1910 4.5128 0.7216
69.8202 4.5128 0.7087
70.4494 4.5128 0.6885
71.0787 4.5128 0.6606
71.7079 4.5128 0.6253
72.3371 4.5128 0.5834
72.9663 4.5128 0.5360
73.5955 4.5128 0.4850
74.2247 4.5128 0.4319
74.8539 4.5128 0.3787
75.4831 4.5128 0.3268
76.1124 4.5128 0.2774
76.7416 4.5128 0.2311
77.3708 4.5128 0.1885
78.0000 4.5128 0.1500

22.0000 4.7179 0.1560
22.6292 4.7179 0.1926
23.2584 4.7179 0.2340
23.8876 4.7179 0.2805
24.5169 4.7179 0.3318
25.1461 4.7179 0.3874
25.7753 4.7179 0.4457
26.4045 4.7179 0.5049
27.0337 4.7179 0.5624
27.6629 4.7179 0.6159
28.2921 4.7179 0.6636
28.9213 4.7179 0.7041
29.5506 4.7179 0.7370
30.1798 4.7179 0.7619
30.8090 4.7179 0.7791
31.4382 4.7179 0.7888
32.0674 4.7179 0.7911
32.6966 4.7179 0.7866
33.3258 4.7179 0.7755
33.9551 4.7179 0.7585
34.5843 4.7179 0.7367
35.2135 4.7179 0.7113
35.8427 4.7179 0.6837
36.4719 4.7179 0.6553
37.1011 4.7179 0.6272
37.7303 4.7179 0.6002
38.3596 4.7179 0.5747
38.9888 4.7179 0.5508
39.6180 4.7179 0.5281
40.2472 4.7179 0.5060
40.8764 4.7179 0.4838
41.5056 4.7179 0.4608
42.1348 4.7179 0.4363
42.7640 4.7179 0.4098
43.3933 4.7179 0.3807
44.0225 4.7179 0.3487
44.6517 4.7179 0.3137
45.2809 4.7179 0.2755
45.9101 4.7179 0.2343
46.5393 4.7179 0.1905
47.1685 4.7179 0.1456
47.7978 4.7179 0.1020
48.4270 4.7179 0.0634
49.0562 4.7179 0.0345
49.6854 4.7179 0.0199
50.3146 4.7179 0.0225
50.9438 4.7179 0.0417
51.5730 4.7179 0.0741
52.2022 4.7179 0.1151
52.8315 4.7179 0.1605
53.4607 4.7179 0.2069
54.0899 4.7179 0.2524
54.7191 4.7179 0.2957
55.3483 4.7179 0.3363
55.9775 4.7179 0.3737
56.6067 4.7179 0.4077
57.2360 4.7179 0.4383
57.8652 4.7179 0.4656
58.4944 4.7179 0.4897
59.1236 4.7179 0.5111
59.7528 4.7179 0.5302
60.3820 4.7179 0.5476
61.0112 4.7179 0.5637
61.6404 4.7179 0.5790
62.2697 4.7179 0.5938
62.8989 4.7179 0.6085
63.5281 4.7179 0.6231
64.1573 4.7179 0.6379
64.7865 4.7179 0.6528
65.4157 4.7179 0.6675
66.0449 4.7179 0.6815
66.6742 4.7179 0.6940
67.3034 4.7179 0.7038
67.9326 4.7179 0.7099
68.5618 4.7179 0.7110
69.1910 4.7179 0.7061
69.8202 4.7179 0.6944
70.4494 4.7179 0.6752
71.0787 4.7179 0.6484
71.7079 4.7179 0.6142
72.3371 4.7179 0.5734
72.9663 4.7179 0.5272
73.5955 4.7179 0.4773
74.2247 4.7179 0.4254
74.8539 4.7179 0.3734
75.4831 4.7179 0.3227
76.1124 4.7179 0.2743
76.7416 4.7179 0.2291
77.3708 4.7179 0.1875
78.0000 4.7179 0.1499

22.0000 4.9231 0.1562
22.6292 4.9231 0.1917
23.2584 4.9231 0.2317
23.8876 4.9231 0.2766
24.5169 4.9231 0.3264
25.1461 4.9231 0.3804
25.7753 4.9231 0.4374
26.4045 4.9231 0.4954
27.0337 4.9231 0.5519
27.6629 4.9231 0.6046
28.2921 4.9231 0.6515
28.9213 4.9231 0.6913
29.5506 4.9231 0.7235
30.1798 4.9231 0.7477
30.8090 4.9231 0.7642
31.4382 4.9231 0.7731
32.0674 4.9231 0.7745
32.6966 4.9231 0.7689
33.3258 4.9231 0.7567
33.9551 4.9231 0.7386
34.5843 4.9231 0.7157
35.2135 4.9231 0.6892
35.8427 4.9231 0.6606
36.4719 4.9231 0.6313
37.1011 4.9231 0.6026
37.7303 4.9231 0.5751
38.3596 4.9231 0.5493
38.9888 4.9231 0.5252
39.6180 4.9231 0.5023
40.2472 4.9231 0.4801
40.8764 4.9231 0.4580
41.5056 4.9231 0.4350
42.1348 4.9231 0.4105
42.7640 4.9231 0.3839
43.3933 4.9231 0.3549
44.0225 4.9231 0.3230
44.6517 4.9231 0.2882
45.2809 4.9231 0.2502
45.9101 4.9231 0.2092
46.5393 4.9231 0.1658
47.1685 4.9231 0.1214
47.7978 4.9231 0.0783
48.4270 4.9231 0.0402
49.0562 4.9231 0.0117
49.6854 4.9231 0.0000
50.3146 4.9231 0.0000
50.9438 4.9231 0.0189
51.5730 4.9231 0.0509
52.2022 4.9231 0.0914
52.8315 4.9231 0.1363
53.4607 4.9231 0.1824
54.0899 4.9231 0.2277
54.7191 4.9231 0.2708
55.3483 4.9231 0.3112
55.9775 4.9231 0.3485
56.6067 4.9231 0.3825
57.2360 4.9231 0.4130
57.8652 4.9231 0.4403
58.4944 4.9231 0.4644
59.1236 4.9231 0.4858
59.7528 4.9231 0.5049
60.3820 4.9231 0.5224
61.0112 4.9231 0.5386
61.6404 4.9231 0.5541
62.2697 4.9231 0.5692
62.8989 4.9231 0.5841
63.5281 4.9231 0.5992
64.1573 4.9231 0.6145
64.7865 4.9231 0.6300
65.4157 4.9231 0.6455
66.0449 4.9231 0.6603
66.6742 4.9231 0.6737
67.3034 4.9231 0.6845
67.9326 4.9231 0.6916
68.5618 4.9231 0.6939
69.1910 4.9231 0.6901
69.8202 4.9231 0.6794
70.4494 4.9231 0.6614
71.0787 4.9231 0.6357
71.7079 4.9231 0.6027
72.3371 4.9231 0.5631
72.9663 4.9231 0.5181
73.5955 4.9231 0.4693
74.2247 4.9231 0.4186
74.8539 4.9231 0.3678
75.4831 4.9231 0.3182
76.1124 4.9231 0.2710
76.7416 4.9231 0.2269
77.3708 4.9231 0.1863
78.0000 4.9231 0.1497

22.0000 5.1282 0.1563
22.6292 5.1282 0.1905
23.2584 5.1282 0.2292
23.8876 5.1282 0.2726
24.5169 5.1282 0.3207
25.1461 5.1282 0.3732
25.7753 5.1282 0.4288
26.4045 5.1282 0.4855
27.0337 5.1282 0.5410
27.6629 5.1282 0.5927
28.2921 5.1282 0.6388
28.9213 5.1282 0.6779
29.5506 5.1282 0.7093
30.1798 5.1282 0.7328
30.8090 5.1282 0.7485
31.4382 5.1282 0.7565
32.0674 5.1282 0.7570
32.6966 5.1282 0.7504
33.3258 5.1282 0.7370
33.9551 5.1282 0.7178
34.5843 5.1282 0.6936
35.2135 5.1282 0.6660
35.8427 5.1282 0.6365
36.4719 5.1282 0.6064
37.1011 5.1282 0.5771
37.7303 5.1282 0.5492
38.3596 5.1282 0.5231
38.9888 5.1282 0.4988
39.6180 5.1282 0.4758
40.2472 5.1282 0.4536
40.8764 5.1282 0.4313
41.5056 5.1282 0.4083
42.1348 5.1282 0.3839
42.7640 5.1282 0.3573
43.3933 5.1282 0.3283
44.0225 5.1282 0.2966
44.6517 5.1282 0.2618
45.2809 5.1282 0.2241
45.9101 5.1282 0.1834
46.5393 5.1282 0.1405
47.1685 5.1282 0.0965
47.7978 5.1282 0.0540
48.4270 5.1282 0.0165
49.0562 5.1282 0.0000
49.6854 5.1282 0.0000
50.3146 5.1282 0.0000
50.9438 5.1282 0.0000
51.5730 5.1282 0.0273
52.2022 5.1282 0.0672
52.8315 5.1282 0.1116
53.4607 5.1282 0.1573
54.0899 5.1282 0.2022
54.7191 5.1282 0.2452
55.3483 5.1282 0.2854
55.9775 5.1282 0.3225
56.6067 5.1282 0.3564
57.2360 5.1282 0.3868
57.8652 5.1282 0.4140
58.4944 5.1282 0.4381
59.1236 5.1282 0.4595
59.7528 5.1282 0.4787
60.3820 5.1282 0.4962
61.0112 5.1282 0.5126
61.6404 5.1282 0.5282
62.2697 5.1282 0.5436
62.8989 5.1282 0.5589
63.5281 5.1282 0.5744
64.1573 5.1282 0.5903
64.7865 5.1282 0.6065
65.4157 5.1282 0.6227
66.0449 5.1282 0.6383
66.6742 5.1282 0.6526
67.3034 5.1282 0.6645
67.9326 5.1282 0.6727
68.5618 5.1282 0.6760
69.1910 5.1282 0.6734
69.8202 5.1282 0.6639
70.4494 5.1282 0.6470
71.0787 5.1282 0.6225
71.7079 5.1282 0.5907
72.3371 5.1282 0.5523
72.9663 5.1282 0.5085
73.5955 5.1282 0.4610
74.2247 5.1282 0.4115
74.8539 5.1282 0.3619
75.4831 5.1282 0.3136
76.1124 5.1282 0.2675
76.7416 5.1282 0.2245
77.3708 5.1282 0.1849
78.0000 5.1282 0.1492

22.0000 5.3333 0.1561
22.6292 5.3333 0.1891
23.2584 5.3333 0.2264
23.8876 5.3333 0.2683
24.5169 5.3333 0.3148
25.1461 5.3333 0.3657
25.7753 5.3333 0.4198
26.4045 5.3333 0.4752
27.0337 5.3333 0.5295
27.6629 5.3333 0.5803
28.2921 5.3333 0.6255
28.9213 5.3333 0.6638
29.5506 5.3333 0.6944
30.1798 5.3333 0.7171
30.8090 5.3333 0.7319
31.4382 5.3333 0.7390
32.0674 5.3333 0.7386
32.6966 5.3333 0.7309
33.3258 5.3333 0.7164
33.9551 5.3333 0.6959
34.5843 5.3333 0.6706
35.2135 5.3333 0.6419
35.8427 5.3333 0.6115
36.4719 5.3333 0.5807
37.1011 5.3333 0.5508
37.7303 5.3333 0.5226
38.3596 5.3333 0.4962
38.9888 5.3333 0.4717
39.6180 5.3333 0.4486
40.2472 5.3333 0.4264
40.8764 5.3333 0.4041
41.5056 5.3333 0.3811
42.1348 5.3333 0.3566
42.7640 5.3333 0.3301
43.3933 5.3333 0.3011
44.0225 5.3333 0.2695
44.6517 5.3333 0.2349
45.2809 5.3333 0.1974
45.9101 5.3333 0.1571
46.5393 5.3333 0.1146
47.1685 5.3333 0.0713
47.7978 5.3333 0.0294
48.4270 5.3333 0.0000
49.0562 5.3333 0.0000
49.6854 5.3333 0.0000
50.3146 5.3333 0.0000
50.9438 5.3333 0.0000
51.5730 5.3333 0.0033
52.2022 5.3333 0.0427
52.8315 5.3333 0.0865
53.4607 5.3333 0.1317
54.0899 5.3333 0.1762
54.7191 5.3333 0.2189
55.3483 5.3333 0.2589
55.9775 5.3333 0.2958
56.6067 5.3333 0.3295
57.2360 5.3333 0.3598
57.8652 5.3333 0.3869
58.4944 5.3333 0.4109
59.1236 5.3333 0.4323
59.7528 5.3333 0.4515
60.3820 5.3333 0.4691
61.0112 5.3333 0.4857
61.6404 5.3333 0.5015
62.2697 5.3333 0.5172
62.8989 5.3333 0.5329
63.5281 5.3333 0.5489
64.1573 5.3333 0.5653
64.7865 5.3333 0.5822
65.4157 5.3333 0.5991
66.0449 5.3333 0.6156
66.6742 5.3333 0.6309
67.3034 5.3333 0.6438
67.9326 5.3333 0.6531
68.5618 5.3333 0.6575
69.1910 5.3333 0.6561
69.8202 5.3333 0.6477
70.4494 5.3333 0.6321
71.0787 5.3333 0.6088
71.7079 5.3333 0.5782
72.3371 5.3333 0.5411
72.9663 5.3333 0.4985
73.5955 5.3333 0.4523
74.2247 5.3333 0.4041
74.8539 5.3333 0.3558
75.4831 5.3333 0.3086
76.1124 5.3333 0.2638
76.7416 5.3333 0.2218
77.3708 5.3333 0.1833
78.0000 5.3333 0.1485

22.0000 5.5385 0.1557
22.6292 5.5385 0.1875
23.2584 5.5385 0.2234
23.8876 5.5385 0.2638
24.5169 5.5385 0.3086
25.1461 5.5385 0.3579
25.7753 5.5385 0.4104
26.4045 5.5385 0.4644
27.0337 5.5385 0.5176
27.6629 5.5385 0.5673
28.2921 5.5385 0.6116
28.9213 5.5385 0.6490
29.5506 5.5385 0.6788
30.1798 5.5385 0.7006
30.8090 5.5385 0.7146
31.4382 5.5385 0.7207
32.0674 5.5385 0.7193
32.6966 5.5385 0.7104
33.3258 5.5385 0.6947
33.9551 5.5385 0.6731
34.5843 5.5385 0.6466
35.2135 5.5385 0.6169
35.8427 5.5385 0.5856
36.4719 5.5385 0.5542
37.1011 5.5385 0.5239
37.7303 5.5385 0.4953
38.3596 5.5385 0.4687
38.9888 5.5385 0.4441
39.6180 5.5385 0.4209
40.2472 5.5385 0.3986
40.8764 5.5385 0.3763
41.5056 5.5385 0.3533
42.1348 5.5385 0.3288
42.7640 5.5385 0.3023
43.3933 5.5385 0.2734
44.0225 5.5385 0.2419
44.6517 5.5385 0.2075
45.2809 5.5385 0.1703
45.9101 5.5385 0.1304
46.5393 5.5385 0.0884
47.1685 5.5385 0.0457
47.7978 5.5385 0.0047
48.4270 5.5385 0.0000
49.0562 5.5385 0.0000
49.6854 5.5385 0.0000
50.3146 5.5385 0.0000
50.9438 5.5385 0.0000
51.5730 5.5385 0.0000
52.2022 5.5385 0.0179
52.8315 5.5385 0.0610
53.4607 5.5385 0.1057
54.0899 5.5385 0.1498
54.7191 5.5385 0.1921
55.3483 5.5385 0.2317
55.9775 5.5385 0.2684
56.6067 5.5385 0.3019
57.2360 5.5385 0.3321
57.8652 5.5385 0.3590
58.4944 5.5385 0.3830
59.1236 5.5385 0.4043
59.7528 5.5385 0.4236
60.3820 5.5385 0.4413
61.0112 5.5385 0.4580
61.6404 5.5385 0.4741
62.2697 5.5385 0.4901
62.8989 5.5385 0.5062
63.5281 5.5385 0.5227
64.1573 5.5385 0.5397
64.7865 5.5385 0.5572
65.4157 5.5385 0.5749
66.0449 5.5385 0.5924
66.6742 5.5385 0.6086
67.3034 5.5385 0.6225
67.9326 5.5385 0.6329
68.5618 5.5385 0.6385
69.1910 5.5385 0.6382
69.8202 5.5385 0.6311
70.4494 5.5385 0.6166
71.0787 5.5385 0.5946
71.7079 5.5385 0.5653
72.3371 5.5385 0.5294
72.9663 5.5385 0.4882
73.5955 5.5385 0.4433
74.2247 5.5385 0.3964
74.8539 5.5385 0.3494
75.4831 5.5385 0.3035
76.1124 5.5385 0.2598
76.7416 5.5385 0.2189
77.3708 5.5385 0.1814
78.0000 5.5385 0.1475

22.0000 5.7436 0.1551
22.6292 5.7436 0.1857
23.2584 5.7436 0.2203
23.8876 5.7436 0.2590
24.5169 5.7436 0.3022
25.1461 5.7436 0.3497
25.7753 5.7436 0.4007
26.4045 5.7436 0.4533
27.0337 5.7436 0.5051
27.6629 5.7436 0.5538
28.2921 5.7436 0.5971
28.9213 5.7436 0.6336
29.5506 5.7436 0.6624
30.1798 5.7436 0.6834
30.8090 5.7436 0.6964
31.4382 5.7436 0.7016
32.0674 5.7436 0.6991
32.6966 5.7436 0.6891
33.3258 5.7436 0.6722
33.9551 5.7436 0.6494
34.5843 5.7436 0.6218
35.2135 5.7436 0.5911
35.8427 5.7436 0.5591
36.4719 5.7436 0.5271
37.1011 5.7436 0.4964
37.7303 5.7436 0.4675
38.3596 5.7436 0.4408
38.9888 5.7436 0.4161
39.6180 5.7436 0.3929
40.2472 5.7436 0.3705
40.8764 5.7436 0.3482
41.5056 5.7436 0.3252
42.1348 5.7436 0.3007
42.7640 5.7436 0.2742
43.3933 5.7436 0.2453
44.0225 5.7436 0.2139
44.6517 5.7436 0.1797
45.2809 5.7436 0.1429
45.9101 5.7436 0.1034
46.5393 5.7436 0.0621
47.1685 5.7436 0.0202
47.7978 5.7436 0.0000
48.4270 5.7436 0.0000
49.0562 5.7436 0.0000
49.6854 5.7436 0.0000
50.3146 5.7436 0.0000
50.9438 5.7436 0.0000
51.5730 5.7436 0.0000
52.2022 5.7436 0.0000
52.8315 5.7436 0.0355
53.4607 5.7436 0.0795
54.0899 5.7436 0.1230
54.7191 5.7436 0.1649
55.3483 5.7436 0.2042
55.9775 5.7436 0.2406
56.6067 5.7436 0.2738
57.2360 5.7436 0.3038
57.8652 5.7436 0.3306
58.4944 5.7436 0.3544
59.1236 5.7436 0.3758
59.7528 5.7436 0.3951
60.3820 5.7436 0.4129
61.0112 5.7436 0.4298
61.6404 5.7436 0.4462
62.2697 5.7436 0.4624
62.8989 5.7436 0.4790
63.5281 5.7436 0.4959
64.1573 5.7436 0.5136
64.7865 5.7436 0.5317
65.4157 5.7436 0.5503
66.0449 5.7436 0.5685
66.6742 5.7436 0.5857
67.3034 5.7436 0.6007
67.9326 5.7436 0.6121
68.5618 5.7436 0.6189
69.1910 5.7436 0.6198
69.8202 5.7436 0.6139
70.4494 5.7436 0.6007
71.0787 5.7436 0.5800
71.7079 5.7436 0.5520
72.3371 5.7436 0.5175
72.9663 5.7436 0.4776
73.5955 5.7436 0.4340
74.2247 5.7436 0.3884
74.8539 5.7436 0.3426
75.4831 5.7436 0.2980
76.1124 5.7436 0.2555
76.7416 5.7436 0.2158
77.3708 5.7436 0.1793
78.0000 5.7436 0.1463

22.0000 5.9487 0.1542
22.6292 5.9487 0.1837
23.2584 5.9487 0.2168
23.8876 5.9487 0.2540
24.5169 5.9487 0.2955
25.1461 5.9487 0.3413
25.7753 5.9487 0.3906
26.4045 5.9487 0.4417
27.0337 5.9487 0.4923
27.6629 5.9487 0.5398
28.2921 5.9487 0.5820
28.9213 5.9487 0.6176
29.5506 5.9487 0.6455
30.1798 5.9487 0.6655
30.8090 5.9487 0.6776
31.4382 5.9487 0.6817
32.0674 5.9487 0.6781
32.6966 5.9487 0.6669
33.3258 5.9487 0.6489
33.9551 5.9487 0.6248
34.5843 5.9487 0.5962
35.2135 5.9487 0.5647
35.8427 5.9487 0.5319
36.4719 5.9487 0.4995
37.1011 5.9487 0.4684
37.7303 5.9487 0.4394
38.3596 5.9487 0.4126
38.9888 5.9487 0.3879
39.6180 5.9487 0.3646
40.2472 5.9487 0.3422
40.8764 5.9487 0.3199
41.5056 5.9487 0.2968
42.1348 5.9487 0.2723
42.7640 5.9487 0.2459
43.3933 5.9487 0.2171
44.0225 5.9487 0.1858
44.6517 5.9487 0.1519
45.2809 5.9487 0.1154
45.9101 5.9487 0.0765
46.5393 5.9487 0.0358
47.1685 5.9487 0.0000
47.7978 5.9487 0.0000
48.4270 5.9487 0.0000
49.0562 5.9487 0.0000
49.6854 5.9487 0.0000
50.3146 5.9487 0.0000
50.9438 5.9487 0.0000
51.5730 5.9487 0.0000
52.2022 5.9487 0.0000
52.8315 5.9487 0.0101
53.4607 5.9487 0.0533
54.0899 5.9487 0.0962
54.7191 5.9487 0.1375
55.3483 5.9487 0.1764
55.9775 5.9487 0.2125
56.6067 5.9487 0.2454
57.2360 5.9487 0.2751
57.8652 5.9487 0.3017
58.4944 5.9487 0.3255
59.1236 5.9487 0.3468
59.7528 5.9487 0.3661
60.3820 5.9487 0.3841
61.0112 5.9487 0.4011
61.6404 5.9487 0.4178
62.2697 5.9487 0.4344
62.8989 5.9487 0.4513
63.5281 5.9487 0.4688
64.1573 5.9487 0.4870
64.7865 5.9487 0.5059
65.4157 5.9487 0.5252
66.0449 5.9487 0.5443
66.6742 5.9487 0.5624
67.3034 5.9487 0.5784
67.9326 5.9487 0.5909
68.5618 5.9487 0.5988
69.1910 5.9487 0.6009
69.8202 5.9487 0.5963
70.4494 5.9487 0.5844
71.0787 5.9487 0.5650
71.7079 5.9487 0.5383
72.3371 5.9487 0.5051
72.9663 5.9487 0.4665
73.5955 5.9487 0.4243
74.2247 5.9487 0.3801
74.8539 5.9487 0.3356
75.4831 5.9487 0.2922
76.1124 5.9487 0.2509
76.7416 5.9487 0.2124
77.3708 5.9487 0.1769
78.0000 5.9487 0.1448

22.0000 6.1538 0.1530
22.6292 6.1538 0.1814
23.2584 6.1538 0.2132
23.8876 6.1538 0.2488
24.5169 6.1538 0.2886
25.1461 6.1538 0.3326
25.7753 6.1538 0.3802
26.4045 6.1538 0.4297
27.0337 6.1538 0.4790
27.6629 6.1538 0.5253
28.2921 6.1538 0.5665
28.9213 6.1538 0.6010
29.5506 6.1538 0.6279
30.1798 6.1538 0.6469
30.8090 6.1538 0.6580
31.4382 6.1538 0.6611
32.0674 6.1538 0.6563
32.6966 6.1538 0.6440
33.3258 6.1538 0.6248
33.9551 6.1538 0.5997
34.5843 6.1538 0.5700
35.2135 6.1538 0.5377
35.8427 6.1538 0.5044
36.4719 6.1538 0.4716
37.1011 6.1538 0.4403
37.7303 6.1538 0.4112
38.3596 6.1538 0.3844
38.9888 6.1538 0.3596
39.6180 6.1538 0.3364
40.2472 6.1538 0.3140
40.8764 6.1538 0.2916
41.5056 6.1538 0.2685
42.1348 6.1538 0.2440
42.7640 6.1538 0.2175
43.3933 6.1538 0.1888
44.0225 6.1538 0.1577
44.6517 6.1538 0.1241
45.2809 6.1538 0.0880
45.9101 6.1538 0.0497
46.5393 6.1538 0.0099
47.1685 6.1538 0.0000
47.7978 6.1538 0.0000
48.4270 6.1538 0.0000
49.0562 6.1538 0.0000
49.6854 6.1538 0.0000
50.3146 6.1538 0.0000
50.9438 6.1538 0.0000
51.5730 6.1538 0.0000
52.2022 6.1538 0.0000
52.8315 6.1538 0.0000
53.4607 6.1538 0.0273
54.0899 6.1538 0.0695
54.7191 6.1538 0.1103
55.3483 6.1538 0.1487
55.9775 6.1538 0.1842
56.6067 6.1538 0.2168
57.2360 6.1538 0.2462
57.8652 6.1538 0.2726
58.4944 6.1538 0.2963
59.1236 6.1538 0.3176
59.7528 6.1538 0.3370
60.3820 6.1538 0.3551
61.0112 6.1538 0.3723
61.6404 6.1538 0.3892
62.2697 6.1538 0.4062
62.8989 6.1538 0.4235
63.5281 6.1538 0.4415
64.1573 6.1538 0.4603
64.7865 6.1538 0.4798
65.4157 6.1538 0.4998
66.0449 6.1538 0.5198
66.6742 6.1538 0.5388
67.3034 6.1538 0.5557
67.9326 6.1538 0.5693
68.5618 6.1538 0.5783
69.1910 6.1538 0.5816
69.8202 6.1538 0.5782
70.4494 6.1538 0.5676
71.0787 6.1538 0.5495
71.7079 6.1538 0.5242
72.3371 6.1538 0.4924
72.9663 6.1538 0.4552
73.5955 6.1538 0.4143
74.2247 6.1538 0.3714
74.8539 6.1538 0.3283
75.4831 6.1538 0.2862
76.1124 6.1538 0.2461
76.7416 6.1538 0.2086
77.3708 6.1538 0.1742
78.0000 6.1538 0.1430

22.0000 6.3590 0.1516
22.6292 6.3590 0.1789
23.2584 6.3590 0.2094
23.8876 6.3590 0.2434
24.5169 6.3590 0.2815
