x y e
49.8202 36.5455 0.9763
50.5618 36.5455 0.9734
51.3034 36.5455 0.9704
52.0449 36.5455 0.9675
52.7865 36.5455 0.9648
53.5281 36.5455 0.9623
54.2697 36.5455 0.9600
55.0112 36.5455 0.9580
55.7528 36.5455 0.9561
56.4944 36.5455 0.9545
57.2360 36.5455 0.9529
57.9775 36.5455 0.9514
58.7191 36.5455 0.9499
59.4607 36.5455 0.9482
60.2022 36.5455 0.9465
60.9438 36.5455 0.9445
61.6854 36.5455 0.9421
62.4270 36.5455 0.9393
63.1685 36.5455 0.9356
63.9101 36.5455 0.9309
64.6517 36.5455 0.9246
65.3933 36.5455 0.9161
66.1348 36.5455 0.9050
66.8764 36.5455 0.8905
67.6180 36.5455 0.8719
68.3596 36.5455 0.8486
69.1011 36.5455 0.8202
69.8427 36.5455 0.7861
70.5843 36.5455 0.7459
71.3258 36.5455 0.6993
72.0674 36.5455 0.6460
72.8090 36.5455 0.5858
73.5506 36.5455 0.5185
74.2921 36.5455 0.4440
75.0337 36.5455 0.3621
75.7753 36.5455 0.2729
76.5169 36.5455 0.1767
77.2584 36.5455 0.0740
78.0000 36.5455 0.0000

12.0000 37.2727 0.0000
12.7416 37.2727 0.0704
13.4831 37.2727 0.1731
14.2247 37.2727 0.2700
14.9663 37.2727 0.3606
15.7079 37.2727 0.4443
16.4494 37.2727 0.5210
17.1910 37.2727 0.5904
17.9326 37.2727 0.6525
18.6742 37.2727 0.7073
19.4157 37.2727 0.7549
20.1573 37.2727 0.7956
20.8989 37.2727 0.8297
21.6404 37.2727 0.8578
22.3820 37.2727 0.8803
23.1236 37.2727 0.8981
23.8652 37.2727 0.9118
24.6067 37.2727 0.9221
25.3483 37.2727 0.9297
26.0899 37.2727 0.9351
26.8315 37.2727 0.9391
27.5730 37.2727 0.9419
28.3146 37.2727 0.9441
29.0562 37.2727 0.9457
29.7978 37.2727 0.9472
30.5393 37.2727 0.9484
31.2809 37.2727 0.9496
32.0225 37.2727 0.9508
32.7640 37.2727 0.9519
33.5056 37.2727 0.9531
34.2472 37.2727 0.9542
34.9888 37.2727 0.9553
35.7303 37.2727 0.9565
36.4719 37.2727 0.9577
37.2135 37.2727 0.9591
37.9551 37.2727 0.9605
38.6966 37.2727 0.9621
39.4382 37.2727 0.9639
40.1798 37.2727 0.9658
40.9213 37.2727 0.9677
41.6629 37.2727 0.9697
42.4045 37.2727 0.9715
43.1461 37.2727 0.9731
43.8876 37.2727 0.9742
44.6292 37.2727 0.9749
45.3708 37.2727 0.9751
46.1124 37.2727 0.9746
46.8539 37.2727 0.9736
47.5955 37.2727 0.9720
48.3371 37.2727 0.9700
49.0787 37.2727 0.9676
49.8202 37.2727 0.9649
50.5618 37.2727 0.9620
51.3034 37.2727 0.9592
52.0449 37.2727 0.9564
52.7865 37.2727 0.9537
53.5281 37.2727 0.9512
54.2697 37.2727 0.9490
55.0112 37.2727 0.9469
55.7528 37.2727 0.9450
56.4944 37.2727 0.9433
57.2360 37.2727 0.9417
57.9775 37.2727 0.9401
58.7191 37.2727 0.9385
59.4607 37.2727 0.9369
60.2022 37.2727 0.9350
60.9438 37.2727 0.9330
61.6854 37.2727 0.9306
62.4270 37.2727 0.9276
63.1685 37.2727 0.9239
63.9101 37.2727 0.9191
64.6517 37.2727 0.9126
65.3933 37.2727 0.9040
66.1348 37.2727 0.8926
66.8764 37.2727 0.8778
67.6180 37.2727 0.8589
68.3596 37.2727 0.8353
69.1011 37.2727 0.8065
69.8427 37.2727 0.7720
70.5843 37.2727 0.7314
71.3258 37.2727 0.6845
72.0674 37.2727 0.6309
72.8090 37.2727 0.5704
73.5506 37.2727 0.5029
74.2921 37.2727 0.4283
75.0337 37.2727 0.3465
75.7753 37.2727 0.2575
76.5169 37.2727 0.1616
77.2584 37.2727 0.0595
78.0000 37.2727 0.0000

12.0000 38.0000 0.0000
12.7416 38.0000 0.0583
13.4831 38.0000 0.1605
14.2247 38.0000 0.2568
14.9663 38.0000 0.3468
15.7079 38.0000 0.4300
16.4494 38.0000 0.5061
17.1910 38.0000 0.5751
17.9326 38.0000 0.6369
18.6742 38.0000 0.6915
19.4157 38.0000 0.7390
20.1573 38.0000 0.7797
20.8989 38.0000 0.8139
21.6404 38.0000 0.8421
22.3820 38.0000 0.8648
23.1236 38.0000 0.8828
23.8652 38.0000 0.8967
24.6067 38.0000 0.9072
25.3483 38.0000 0.9149
26.0899 38.0000 0.9206
26.8315 38.0000 0.9247
27.5730 38.0000 0.9276
28.3146 38.0000 0.9298
29.0562 38.0000 0.9315
29.7978 38.0000 0.9329
30.5393 38.0000 0.9341
31.2809 38.0000 0.9353
32.0225 38.0000 0.9363
32.7640 38.0000 0.9374
33.5056 38.0000 0.9384
34.2472 38.0000 0.9394
34.9888 38.0000 0.9405
35.7303 38.0000 0.9415
36.4719 38.0000 0.9426
37.2135 38.0000 0.9438
37.9551 38.0000 0.9451
38.6966 38.0000 0.9466
39.4382 38.0000 0.9482
40.1798 38.0000 0.9499
40.9213 38.0000 0.9517
41.6629 38.0000 0.9535
42.4045 38.0000 0.9553
43.1461 38.0000 0.9568
43.8876 38.0000 0.9580
44.6292 38.0000 0.9588
45.3708 38.0000 0.9591
46.1124 38.0000 0.9588
46.8539 38.0000 0.9579
47.5955 38.0000 0.9565
48.3371 38.0000 0.9547
49.0787 38.0000 0.9524
49.8202 38.0000 0.9499
50.5618 38.0000 0.9473
51.3034 38.0000 0.9446
52.0449 38.0000 0.9419
52.7865 38.0000 0.9393
53.5281 38.0000 0.9369
54.2697 38.0000 0.9347
55.0112 38.0000 0.9326
55.7528 38.0000 0.9307
56.4944 38.0000 0.9289
57.2360 38.0000 0.9272
57.9775 38.0000 0.9255
58.7191 38.0000 0.9239
59.4607 38.0000 0.9221
60.2022 38.0000 0.9202
60.9438 38.0000 0.9181
61.6854 38.0000 0.9156
62.4270 38.0000 0.9126
63.1685 38.0000 0.9088
63.9101 38.0000 0.9038
64.6517 38.0000 0.8973
65.3933 38.0000 0.8886
66.1348 38.0000 0.8770
66.8764 38.0000 0.8621
67.6180 38.0000 0.8430
68.3596 38.0000 0.8192
69.1011 38.0000 0.7902
69.8427 38.0000 0.7554
70.5843 38.0000 0.7146
71.3258 38.0000 0.6675
72.0674 38.0000 0.6137
72.8090 38.0000 0.5531
73.5506 38.0000 0.4855
74.2921 38.0000 0.4108
75.0337 38.0000 0.3290
75.7753 38.0000 0.2402
76.5169 38.0000 0.1447
77.2584 38.0000 0.0431
78.0000 38.0000 0.0000

12.0000 38.7273 0.0000
12.7416 38.7273 0.0438
13.4831 38.7273 0.1452
14.2247 38.7273 0.2408
14.9663 38.7273 0.3300
15.7079 38.7273 0.4125
16.4494 38.7273 0.4881
17.1910 38.7273 0.5566
17.9326 38.7273 0.6181
18.6742 38.7273 0.6724
19.4157 38.7273 0.7198
20.1573 38.7273 0.7605
20.8989 38.7273 0.7948
21.6404 38.7273 0.8231
22.3820 38.7273 0.8461
23.1236 38.7273 0.8643
23.8652 38.7273 0.8784
24.6067 38.7273 0.8891
25.3483 38.7273 0.8971
26.0899 38.7273 0.9029
26.8315 38.7273 0.9071
27.5730 38.7273 0.9101
28.3146 38.7273 0.9124
29.0562 38.7273 0.9141
29.7978 38.7273 0.9155
30.5393 38.7273 0.9167
31.2809 38.7273 0.9177
32.0225 38.7273 0.9187
32.7640 38.7273 0.9197
33.5056 38.7273 0.9206
34.2472 38.7273 0.9215
34.9888 38.7273 0.9225
35.7303 38.7273 0.9234
36.4719 38.7273 0.9244
37.2135 38.7273 0.9255
37.9551 38.7273 0.9266
38.6966 38.7273 0.9279
39.4382 38.7273 0.9293
40.1798 38.7273 0.9308
40.9213 38.7273 0.9324
41.6629 38.7273 0.9341
42.4045 38.7273 0.9357
43.1461 38.7273 0.9371
43.8876 38.7273 0.9383
44.6292 38.7273 0.9392
45.3708 38.7273 0.9395
46.1124 38.7273 0.9394
46.8539 38.7273 0.9388
47.5955 38.7273 0.9376
48.3371 38.7273 0.9360
49.0787 38.7273 0.9340
49.8202 38.7273 0.9318
50.5618 38.7273 0.9294
51.3034 38.7273 0.9269
52.0449 38.7273 0.9244
52.7865 38.7273 0.9220
53.5281 38.7273 0.9196
54.2697 38.7273 0.9174
55.0112 38.7273 0.9154
55.7528 38.7273 0.9134
56.4944 38.7273 0.9115
57.2360 38.7273 0.9097
57.9775 38.7273 0.9079
58.7191 38.7273 0.9061
59.4607 38.7273 0.9042
60.2022 38.7273 0.9022
60.9438 38.7273 0.9000
61.6854 38.7273 0.8974
62.4270 38.7273 0.8944
63.1685 38.7273 0.8905
63.9101 38.7273 0.8855
64.6517 38.7273 0.8789
65.3933 38.7273 0.8701
66.1348 38.7273 0.8585
66.8764 38.7273 0.8434
67.6180 38.7273 0.8243
68.3596 38.7273 0.8004
69.1011 38.7273 0.7713
69.8427 38.7273 0.7365
70.5843 38.7273 0.6956
71.3258 38.7273 0.6484
72.0674 38.7273 0.5946
72.8090 38.7273 0.5340
73.5506 38.7273 0.4664
74.2921 38.7273 0.3918
75.0337 38.7273 0.3101
75.7753 38.7273 0.2216
76.5169 38.7273 0.1264
77.2584 38.7273 0.0253
78.0000 38.7273 0.0000

12.0000 39.4545 0.0000
12.7416 39.4545 0.0269
13.4831 39.4545 0.1274
14.2247 39.4545 0.2221
14.9663 39.4545 0.3105
15.7079 39.4545 0.3923
16.4494 39.4545 0.4672
17.1910 39.4545 0.5353
17.9326 39.4545 0.5963
18.6742 39.4545 0.6504
19.4157 39.4545 0.6977
20.1573 39.4545 0.7383
20.8989 39.4545 0.7727
21.6404 39.4545 0.8012
22.3820 39.4545 0.8244
23.1236 39.4545 0.8428
23.8652 39.4545 0.8571
24.6067 39.4545 0.8681
25.3483 39.4545 0.8762
26.0899 39.4545 0.8822
26.8315 39.4545 0.8865
27.5730 39.4545 0.8896
28.3146 39.4545 0.8920
29.0562 39.4545 0.8937
29.7978 39.4545 0.8951
30.5393 39.4545 0.8962
31.2809 39.4545 0.8972
32.0225 39.4545 0.8981
32.7640 39.4545 0.8990
33.5056 39.4545 0.8998
34.2472 39.4545 0.9007
34.9888 39.4545 0.9015
35.7303 39.4545 0.9024
36.4719 39.4545 0.9033
37.2135 39.4545 0.9042
37.9551 39.4545 0.9052
38.6966 39.4545 0.9063
39.4382 39.4545 0.9075
40.1798 39.4545 0.9088
40.9213 39.4545 0.9102
41.6629 39.4545 0.9116
42.4045 39.4545 0.9130
43.1461 39.4545 0.9144
43.8876 39.4545 0.9155
44.6292 39.4545 0.9163
45.3708 39.4545 0.9167
46.1124 39.4545 0.9168
46.8539 39.4545 0.9163
47.5955 39.4545 0.9154
48.3371 39.4545 0.9141
49.0787 39.4545 0.9125
49.8202 39.4545 0.9106
50.5618 39.4545 0.9085
51.3034 39.4545 0.9062
52.0449 39.4545 0.9040
52.7865 39.4545 0.9017
53.5281 39.4545 0.8995
54.2697 39.4545 0.8974
55.0112 39.4545 0.8953
55.7528 39.4545 0.8932
56.4944 39.4545 0.8912
57.2360 39.4545 0.8893
57.9775 39.4545 0.8873
58.7191 39.4545 0.8853
59.4607 39.4545 0.8833
60.2022 39.4545 0.8812
60.9438 39.4545 0.8789
61.6854 39.4545 0.8763
62.4270 39.4545 0.8731
63.1685 39.4545 0.8692
63.9101 39.4545 0.8642
64.6517 39.4545 0.8575
65.3933 39.4545 0.8487
66.1348 39.4545 0.8371
66.8764 39.4545 0.8220
67.6180 39.4545 0.8028
68.3596 39.4545 0.7790
69.1011 39.4545 0.7499
69.8427 39.4545 0.7152
70.5843 39.4545 0.6744
71.3258 39.4545 0.6273
72.0674 39.4545 0.5736
72.8090 39.4545 0.5131
73.5506 39.4545 0.4457
74.2921 39.4545 0.3714
75.0337 39.4545 0.2900
75.7753 39.4545 0.2018
76.5169 39.4545 0.1071
77.2584 39.4545 0.0066
78.0000 39.4545 0.0000

12.0000 40.1818 0.0000
12.7416 40.1818 0.0076
13.4831 40.1818 0.1072
14.2247 40.1818 0.2009
14.9663 40.1818 0.2885
15.7079 40.1818 0.3694
16.4494 40.1818 0.4437
17.1910 40.1818 0.5112
17.9326 40.1818 0.5719
18.6742 40.1818 0.6257
19.4157 40.1818 0.6728
20.1573 40.1818 0.7135
20.8989 40.1818 0.7479
21.6404 40.1818 0.7765
22.3820 40.1818 0.7998
23.1236 40.1818 0.8185
23.8652 40.1818 0.8330
24.6067 40.1818 0.8441
25.3483 40.1818 0.8524
26.0899 40.1818 0.8586
26.8315 40.1818 0.8630
27.5730 40.1818 0.8663
28.3146 40.1818 0.8686
29.0562 40.1818 0.8704
29.7978 40.1818 0.8717
30.5393 40.1818 0.8728
31.2809 40.1818 0.8738
32.0225 40.1818 0.8746
32.7640 40.1818 0.8754
33.5056 40.1818 0.8762
34.2472 40.1818 0.8770
34.9888 40.1818 0.8778
35.7303 40.1818 0.8786
36.4719 40.1818 0.8794
37.2135 40.1818 0.8803
37.9551 40.1818 0.8812
38.6966 40.1818 0.8821
39.4382 40.1818 0.8831
40.1798 40.1818 0.8842
40.9213 40.1818 0.8853
41.6629 40.1818 0.8865
42.4045 40.1818 0.8876
43.1461 40.1818 0.8887
43.8876 40.1818 0.8897
44.6292 40.1818 0.8905
45.3708 40.1818 0.8909
46.1124 40.1818 0.8911
46.8539 40.1818 0.8908
47.5955 40.1818 0.8902
48.3371 40.1818 0.8892
49.0787 40.1818 0.8879
49.8202 40.1818 0.8863
50.5618 40.1818 0.8846
51.3034 40.1818 0.8827
52.0449 40.1818 0.8807
52.7865 40.1818 0.8786
53.5281 40.1818 0.8765
54.2697 40.1818 0.8744
55.0112 40.1818 0.8723
55.7528 40.1818 0.8702
56.4944 40.1818 0.8681
57.2360 40.1818 0.8660
57.9775 40.1818 0.8638
58.7191 40.1818 0.8617
59.4607 40.1818 0.8595
60.2022 40.1818 0.8572
60.9438 40.1818 0.8548
61.6854 40.1818 0.8521
62.4270 40.1818 0.8490
63.1685 40.1818 0.8450
63.9101 40.1818 0.8399
64.6517 40.1818 0.8333
65.3933 40.1818 0.8244
66.1348 40.1818 0.8128
66.8764 40.1818 0.7978
67.6180 40.1818 0.7787
68.3596 40.1818 0.7549
69.1011 40.1818 0.7260
69.8427 40.1818 0.6914
70.5843 40.1818 0.6509
71.3258 40.1818 0.6040
72.0674 40.1818 0.5506
72.8090 40.1818 0.4904
73.5506 40.1818 0.4234
74.2921 40.1818 0.3495
75.0337 40.1818 0.2687
75.7753 40.1818 0.1811
76.5169 40.1818 0.0870
77.2584 40.1818 0.0000
78.0000 40.1818 0.0000

12.0000 40.9091 0.0000
12.7416 40.9091 0.0000
13.4831 40.9091 0.0843
14.2247 40.9091 0.1772
14.9663 40.9091 0.2639
15.7079 40.9091 0.3441
16.4494 40.9091 0.4177
17.1910 40.9091 0.4847
17.9326 40.9091 0.5449
18.6742 40.9091 0.5985
19.4157 40.9091 0.6454
20.1573 40.9091 0.6860
20.8989 40.9091 0.7204
21.6404 40.9091 0.7491
22.3820 40.9091 0.7725
23.1236 40.9091 0.7913
23.8652 40.9091 0.8060
24.6067 40.9091 0.8173
25.3483 40.9091 0.8258
26.0899 40.9091 0.8320
26.8315 40.9091 0.8366
27.5730 40.9091 0.8399
28.3146 40.9091 0.8423
29.0562 40.9091 0.8441
29.7978 40.9091 0.8454
30.5393 40.9091 0.8465
31.2809 40.9091 0.8474
32.0225 40.9091 0.8482
32.7640 40.9091 0.8490
33.5056 40.9091 0.8498
34.2472 40.9091 0.8505
34.9888 40.9091 0.8513
35.7303 40.9091 0.8521
36.4719 40.9091 0.8529
37.2135 40.9091 0.8537
37.9551 40.9091 0.8545
38.6966 40.9091 0.8553
39.4382 40.9091 0.8561
40.1798 40.9091 0.8570
40.9213 40.9091 0.8578
41.6629 40.9091 0.8587
42.4045 40.9091 0.8596
43.1461 40.9091 0.8604
43.8876 40.9091 0.8612
44.6292 40.9091 0.8618
45.3708 40.9091 0.8622
46.1124 40.9091 0.8624
46.8539 40.9091 0.8623
47.5955 40.9091 0.8619
48.3371 40.9091 0.8612
49.0787 40.9091 0.8603
49.8202 40.9091 0.8591
50.5618 40.9091 0.8577
51.3034 40.9091 0.8561
52.0449 40.9091 0.8544
52.7865 40.9091 0.8525
53.5281 40.9091 0.8506
54.2697 40.9091 0.8485
55.0112 40.9091 0.8464
55.7528 40.9091 0.8442
56.4944 40.9091 0.8419
57.2360 40.9091 0.8396
57.9775 40.9091 0.8373
58.7191 40.9091 0.8350
59.4607 40.9091 0.8326
60.2022 40.9091 0.8302
60.9438 40.9091 0.8277
61.6854 40.9091 0.8250
62.4270 40.9091 0.8217
63.1685 40.9091 0.8178
63.9101 40.9091 0.8127
64.6517 40.9091 0.8060
65.3933 40.9091 0.7972
66.1348 40.9091 0.7856
66.8764 40.9091 0.7707
67.6180 40.9091 0.7517
68.3596 40.9091 0.7281
69.1011 40.9091 0.6993
69.8427 40.9091 0.6650
70.5843 40.9091 0.6247
71.3258 40.9091 0.5782
72.0674 40.9091 0.5252
72.8090 40.9091 0.4656
73.5506 40.9091 0.3992
74.2921 40.9091 0.3260
75.0337 40.9091 0.2459
75.7753 40.9091 0.1591
76.5169 40.9091 0.0660
77.2584 40.9091 0.0000
78.0000 40.9091 0.0000

12.0000 41.6364 0.0000
12.7416 41.6364 0.0000
13.4831 41.6364 0.0587
14.2247 41.6364 0.1508
14.9663 41.6364 0.2367
15.7079 41.6364 0.3162
16.4494 41.6364 0.3893
17.1910 41.6364 0.4557
17.9326 41.6364 0.5155
18.6742 41.6364 0.5688
19.4157 41.6364 0.6155
20.1573 41.6364 0.6559
20.8989 41.6364 0.6903
21.6404 41.6364 0.7190
22.3820 41.6364 0.7425
23.1236 41.6364 0.7613
23.8652 41.6364 0.7761
24.6067 41.6364 0.7875
25.3483 41.6364 0.7961
26.0899 41.6364 0.8025
26.8315 41.6364 0.8071
27.5730 41.6364 0.8105
28.3146 41.6364 0.8129
29.0562 41.6364 0.8147
29.7978 41.6364 0.8160
30.5393 41.6364 0.8171
31.2809 41.6364 0.8180
32.0225 41.6364 0.8188
32.7640 41.6364 0.8196
33.5056 41.6364 0.8204
34.2472 41.6364 0.8212
34.9888 41.6364 0.8220
35.7303 41.6364 0.8228
36.4719 41.6364 0.8236
37.2135 41.6364 0.8244
37.9551 41.6364 0.8251
38.6966 41.6364 0.8259
39.4382 41.6364 0.8265
40.1798 41.6364 0.8271
40.9213 41.6364 0.8277
41.6629 41.6364 0.8283
42.4045 41.6364 0.8288
43.1461 41.6364 0.8293
43.8876 41.6364 0.8298
44.6292 41.6364 0.8302
45.3708 41.6364 0.8305
46.1124 41.6364 0.8307
46.8539 41.6364 0.8307
47.5955 41.6364 0.8305
48.3371 41.6364 0.8301
49.0787 41.6364 0.8294
49.8202 41.6364 0.8286
50.5618 41.6364 0.8275
51.3034 41.6364 0.8263
52.0449 41.6364 0.8248
52.7865 41.6364 0.8232
53.5281 41.6364 0.8214
54.2697 41.6364 0.8194
55.0112 41.6364 0.8172
55.7528 41.6364 0.8149
56.4944 41.6364 0.8125
57.2360 41.6364 0.8100
57.9775 41.6364 0.8075
58.7191 41.6364 0.8050
59.4607 41.6364 0.8025
60.2022 41.6364 0.8000
60.9438 41.6364 0.7974
61.6854 41.6364 0.7946
62.4270 41.6364 0.7913
63.1685 41.6364 0.7874
63.9101 41.6364 0.7823
64.6517 41.6364 0.7756
65.3933 41.6364 0.7669
66.1348 41.6364 0.7553
66.8764 41.6364 0.7405
67.6180 41.6364 0.7216
68.3596 41.6364 0.6982
69.1011 41.6364 0.6697
69.8427 41.6364 0.6357
70.5843 41.6364 0.5958
71.3258 41.6364 0.5497
72.0674 41.6364 0.4973
72.8090 41.6364 0.4383
73.5506 41.6364 0.3727
74.2921 41.6364 0.3003
75.0337 41.6364 0.2213
75.7753 41.6364 0.1356
76.5169 41.6364 0.0436
77.2584 41.6364 0.0000
78.0000 41.6364 0.0000

12.0000 42.3636 0.0000
12.7416 42.3636 0.0000
13.4831 42.3636 0.0301
14.2247 42.3636 0.1216
14.9663 42.3636 0.2069
15.7079 42.3636 0.2858
16.4494 42.3636 0.3583
17.1910 42.3636 0.4243
17.9326 42.3636 0.4837
18.6742 42.3636 0.5366
19.4157 42.3636 0.5831
20.1573 42.3636 0.6233
20.8989 42.3636 0.6576
21.6404 42.3636 0.6862
22.3820 42.3636 0.7096
23.1236 42.3636 0.7285
23.8652 42.3636 0.7433
24.6067 42.3636 0.7547
25.3483 42.3636 0.7633
26.0899 42.3636 0.7697
26.8315 42.3636 0.7744
27.5730 42.3636 0.7778
28.3146 42.3636 0.7802
29.0562 42.3636 0.7820
29.7978 42.3636 0.7834
30.5393 42.3636 0.7845
31.2809 42.3636 0.7854
32.0225 42.3636 0.7863
32.7640 42.3636 0.7871
33.5056 42.3636 0.7879
34.2472 42.3636 0.7888
34.9888 42.3636 0.7897
35.7303 42.3636 0.7905
36.4719 42.3636 0.7914
37.2135 42.3636 0.7922
37.9551 42.3636 0.7929
38.6966 42.3636 0.7936
39.4382 42.3636 0.7941
40.1798 42.3636 0.7945
40.9213 42.3636 0.7948
41.6629 42.3636 0.7951
42.4045 42.3636 0.7953
43.1461 42.3636 0.7954
43.8876 42.3636 0.7956
44.6292 42.3636 0.7957
45.3708 42.3636 0.7958
46.1124 42.3636 0.7959
46.8539 42.3636 0.7959
47.5955 42.3636 0.7958
48.3371 42.3636 0.7956
49.0787 42.3636 0.7952
49.8202 42.3636 0.7946
50.5618 42.3636 0.7939
51.3034 42.3636 0.7929
52.0449 42.3636 0.7917
52.7865 42.3636 0.7903
53.5281 42.3636 0.7886
54.2697 42.3636 0.7867
55.0112 42.3636 0.7845
55.7528 42.3636 0.7821
56.4944 42.3636 0.7796
57.2360 42.3636 0.7769
57.9775 42.3636 0.7742
58.7191 42.3636 0.7716
59.4607 42.3636 0.7689
60.2022 42.3636 0.7663
60.9438 42.3636 0.7636
61.6854 42.3636 0.7608
62.4270 42.3636 0.7575
63.1685 42.3636 0.7536
63.9101 42.3636 0.7485
64.6517 42.3636 0.7419
65.3933 42.3636 0.7332
66.1348 42.3636 0.7218
66.8764 42.3636 0.7070
67.6180 42.3636 0.6884
68.3596 42.3636 0.6651
69.1011 42.3636 0.6369
69.8427 42.3636 0.6032
70.5843 42.3636 0.5637
71.3258 42.3636 0.5182
72.0674 42.3636 0.4664
72.8090 42.3636 0.4082
73.5506 42.3636 0.3435
74.2921 42.3636 0.2722
75.0337 42.3636 0.1943
75.7753 42.3636 0.1099
76.5169 42.3636 0.0192
77.2584 42.3636 0.0000
78.0000 42.3636 0.0000

12.0000 43.0909 0.0000
12.7416 43.0909 0.0000
13.4831 43.0909 0.0000
14.2247 43.0909 0.0893
14.9663 43.0909 0.1741
15.7079 43.0909 0.2526
16.4494 43.0909 0.3246
17.1910 43.0909 0.3902
17.9326 43.0909 0.4493
18.6742 43.0909 0.5018
19.4157 43.0909 0.5481
20.1573 43.0909 0.5880
20.8989 43.0909 0.6221
21.6404 43.0909 0.6505
22.3820 43.0909 0.6738
23.1236 43.0909 0.6926
23.8652 43.0909 0.7073
24.6067 43.0909 0.7187
25.3483 43.0909 0.7272
26.0899 43.0909 0.7336
26.8315 43.0909 0.7382
27.5730 43.0909 0.7416
28.3146 43.0909 0.7441
29.0562 43.0909 0.7459
29.7978 43.0909 0.7473
30.5393 43.0909 0.7484
31.2809 43.0909 0.7494
32.0225 43.0909 0.7504
32.7640 43.0909 0.7513
33.5056 43.0909 0.7522
34.2472 43.0909 0.7532
34.9888 43.0909 0.7542
35.7303 43.0909 0.7552
36.4719 43.0909 0.7561
37.2135 43.0909 0.7569
37.9551 43.0909 0.7576
38.6966 43.0909 0.7582
39.4382 43.0909 0.7586
40.1798 43.0909 0.7588
40.9213 43.0909 0.7589
41.6629 43.0909 0.7588
42.4045 43.0909 0.7586
43.1461 43.0909 0.7584
43.8876 43.0909 0.7582
44.6292 43.0909 0.7580
45.3708 43.0909 0.7578
46.1124 43.0909 0.7578
46.8539 43.0909 0.7577
47.5955 43.0909 0.7576
48.3371 43.0909 0.7575
49.0787 43.0909 0.7573
49.8202 43.0909 0.7570
50.5618 43.0909 0.7565
51.3034 43.0909 0.7558
52.0449 43.0909 0.7548
52.7865 43.0909 0.7536
53.5281 43.0909 0.7520
54.2697 43.0909 0.7502
55.0112 43.0909 0.7480
55.7528 43.0909 0.7455
56.4944 43.0909 0.7429
57.2360 43.0909 0.7401
57.9775 43.0909 0.7373
58.7191 43.0909 0.7345
59.4607 43.0909 0.7317
60.2022 43.0909 0.7290
60.9438 43.0909 0.7263
61.6854 43.0909 0.7234
62.4270 43.0909 0.7201
63.1685 43.0909 0.7162
63.9101 43.0909 0.7112
64.6517 43.0909 0.7047
65.3933 43.0909 0.6961
66.1348 43.0909 0.6848
66.8764 43.0909 0.6702
67.6180 43.0909 0.6517
68.3596 43.0909 0.6287
69.1011 43.0909 0.6007
69.8427 43.0909 0.5674
70.5843 43.0909 0.5284
71.3258 43.0909 0.4834
72.0674 43.0909 0.4322
72.8090 43.0909 0.3748
73.5506 43.0909 0.3111
74.2921 43.0909 0.2410
75.0337 43.0909 0.1644
75.7753 43.0909 0.0814
76.5169 43.0909 0.0000
77.2584 43.0909 0.0000
78.0000 43.0909 0.0000

12.0000 43.8182 0.0000
12.7416 43.8182 0.0000
13.4831 43.8182 0.0000
14.2247 43.8182 0.0537
14.9663 43.8182 0.1383
15.7079 43.8182 0.2164
16.4494 43.8182 0.2881
17.1910 43.8182 0.3534
17.9326 43.8182 0.4121
18.6742 43.8182 0.4644
19.4157 43.8182 0.5103
20.1573 43.8182 0.5500
20.8989 43.8182 0.5838
21.6404 43.8182 0.6120
22.3820 43.8182 0.6351
23.1236 43.8182 0.6536
23.8652 43.8182 0.6682
24.6067 43.8182 0.6794
25.3483 43.8182 0.6878
26.0899 43.8182 0.6940
26.8315 43.8182 0.6986
27.5730 43.8182 0.7019
28.3146 43.8182 0.7043
29.0562 43.8182 0.7062
29.7978 43.8182 0.7076
30.5393 43.8182 0.7088
31.2809 43.8182 0.7099
32.0225 43.8182 0.7110
32.7640 43.8182 0.7120
33.5056 43.8182 0.7131
34.2472 43.8182 0.7142
34.9888 43.8182 0.7154
35.7303 43.8182 0.7165
36.4719 43.8182 0.7175
37.2135 43.8182 0.7183
37.9551 43.8182 0.7191
38.6966 43.8182 0.7196
39.4382 43.8182 0.7198
40.1798 43.8182 0.7199
40.9213 43.8182 0.7197
41.6629 43.8182 0.7193
42.4045 43.8182 0.7187
43.1461 43.8182 0.7181
43.8876 43.8182 0.7175
44.6292 43.8182 0.7170
45.3708 43.8182 0.7165
46.1124 43.8182 0.7162
46.8539 43.8182 0.7160
47.5955 43.8182 0.7158
48.3371 43.8182 0.7158
49.0787 43.8182 0.7157
49.8202 43.8182 0.7155
50.5618 43.8182 0.7152
51.3034 43.8182 0.7147
52.0449 43.8182 0.7140
52.7865 43.8182 0.7129
53.5281 43.8182 0.7115
54.2697 43.8182 0.7097
55.0112 43.8182 0.7075
55.7528 43.8182 0.7051
56.4944 43.8182 0.7024
57.2360 43.8182 0.6995
57.9775 43.8182 0.6965
58.7191 43.8182 0.6936
59.4607 43.8182 0.6908
60.2022 43.8182 0.6880
60.9438 43.8182 0.6852
61.6854 43.8182 0.6824
62.4270 43.8182 0.6791
63.1685 43.8182 0.6753
63.9101 43.8182 0.6704
64.6517 43.8182 0.6639
65.3933 43.8182 0.6554
66.1348 43.8182 0.6443
66.8764 43.8182 0.6299
67.6180 43.8182 0.6116
68.3596 43.8182 0.5888
69.1011 43.8182 0.5612
69.8427 43.8182 0.5282
70.5843 43.8182 0.4896
71.3258 43.8182 0.4451
72.0674 43.8182 0.3947
72.8090 43.8182 0.3381
