x y
16.4722 66.3636
16.5165 67.0909

73.3458 66.3636
73.2468 67.0909

16.5165 67.0909
16.6219 67.8182

73.2468 67.0909
73.0821 67.8182

16.6219 67.8182
16.7960 68.5455

73.0821 67.8182
72.8429 68.5455

16.7960 68.5455
17.0458 69.2727

72.8090 68.6225
72.4872 69.2727

72.8429 68.5455
72.8090 68.6225

17.0458 69.2727
17.1910 69.5916

17.4032 70.0000
17.1910 69.5916

72.0674 69.9389
72.0234 70.0000

72.4872 69.2727
72.0674 69.9389

17.4032 70.0000
17.8812 70.7273

72.0234 70.0000
71.3870 70.7273

17.8812 70.7273
17.9326 70.7916

18.5514 71.4545
17.9326 70.7916

70.5843 71.4109
70.5238 71.4545

71.3258 70.7865
70.5843 71.4109

71.3870 70.7273
71.3258 70.7865

18.5514 71.4545
18.6742 71.5656

19.4157 72.1277
18.6742 71.5656

19.5031 72.1818
19.4157 72.1277

69.8427 71.8857
69.2939 72.1818

70.5238 71.4545
69.8427 71.8857

19.5031 72.1818
20.1573 72.5338

20.8989 72.8526
20.1573 72.5338

21.0667 72.9091
20.8989 72.8526

67.6180 72.8306
67.3383 72.9091

68.3596 72.5775
67.6180 72.8306

69.1011 72.2751
68.3596 72.5775

69.2939 72.1818
69.1011 72.2751

21.0667 72.9091
21.6404 73.0812

22.3820 73.2542
21.6404 73.0812

23.1236 73.3901
22.3820 73.2542

23.8652 73.5014
23.1236 73.3901

24.6067 73.5997
23.8652 73.5014

24.8961 73.6364
24.6067 73.5997

63.1685 73.5755
62.4804 73.6364

63.9101 73.5014
63.1685 73.5755

64.6517 73.4148
63.9101 73.5014

65.3933 73.3107
64.6517 73.4148

66.1348 73.1836
65.3933 73.3107

66.8764 73.0279
66.1348 73.1836

67.3383 72.9091
66.8764 73.0279

24.8961 73.6364
25.3483 73.6892

26.0899 73.7781
25.3483 73.6892

26.8315 73.8716
26.0899 73.7781

27.5730 73.9683
26.8315 73.8716

28.3146 74.0634
27.5730 73.9683

29.0562 74.1504
28.3146 74.0634

29.7978 74.2226
29.0562 74.1504

30.5393 74.2745
29.7978 74.2226

31.2809 74.3038
30.5393 74.2745

32.0225 74.3113
31.2809 74.3038

32.7640 74.3014
32.0225 74.3113

33.5056 74.2804
32.7640 74.3014

34.2472 74.2554
33.5056 74.2804

34.9888 74.2320
34.2472 74.2554

35.7303 74.2136
34.9888 74.2320

36.4719 74.2002
35.7303 74.2136

37.2135 74.1894
36.4719 74.2002

37.9551 74.1772
37.2135 74.1894

38.6966 74.1592
37.9551 74.1772

39.4382 74.1324
38.6966 74.1592

40.1798 74.0955
39.4382 74.1324

40.9213 74.0493
40.1798 74.0955

41.6629 73.9969
40.9213 74.0493

42.4045 73.9421
41.6629 73.9969

43.1461 73.8897
42.4045 73.9421

43.8876 73.8435
43.1461 73.8897

44.6292 73.8067
43.8876 73.8435

45.3708 73.7808
44.6292 73.8067

46.1124 73.7662
45.3708 73.7808

46.8539 73.7620
46.1124 73.7662

47.5955 73.7667
46.8539 73.7620

48.3371 73.7784
47.5955 73.7667

49.0787 73.7952
48.3371 73.7784

49.8202 73.8151
49.0787 73.7952

50.5618 73.8365
49.8202 73.8151

51.3034 73.8579
50.5618 73.8365

52.0449 73.8782
51.3034 73.8579

52.7865 73.8966
52.0449 73.8782

53.5281 73.9121
52.7865 73.8966

54.2697 73.9241
53.5281 73.9121

55.0112 73.9316
54.2697 73.9241

55.7528 73.9336
55.0112 73.9316

56.4944 73.9290
55.7528 73.9336

57.2360 73.9168
56.4944 73.9290

57.9775 73.8967
57.2360 73.9168

58.7191 73.8687
57.9775 73.8967

59.4607 73.8334
58.7191 73.8687

60.2022 73.7921
59.4607 73.8334

60.9438 73.7458
60.2022 73.7921

61.6854 73.6954
60.9438 73.7458

62.4270 73.6407
61.6854 73.6954

62.4804 73.6364
62.4270 73.6407

43.8876 27.0852
43.7921 27.0909

44.6292 27.0745
43.8876 27.0852

45.1431 27.0909
44.6292 27.0745

39.4382 27.7218
38.8654 27.8182

40.1798 27.5894
39.4382 27.7218

40.9213 27.4556
40.1798 27.5894

41.6629 27.3291
40.9213 27.4556

42.4045 27.2192
41.6629 27.3291

43.1461 27.1351
42.4045 27.2192

43.7921 27.0909
43.1461 27.1351

45.1431 27.0909
45.3708 27.0993

46.1124 27.1640
45.3708 27.0993

46.8539 27.2604
46.1124 27.1640

47.5955 27.3803
46.8539 27.2604

48.3371 27.5145
47.5955 27.3803

49.0787 27.6539
48.3371 27.5145

49.8202 27.7903
49.0787 27.6539

49.9808 27.8182
49.8202 27.7903

32.0225 28.5279
31.6893 28.5455

32.7640 28.4837
32.0225 28.5279

33.5056 28.4352
32.7640 28.4837

34.2472 28.3822
33.5056 28.4352

34.9888 28.3235
34.2472 28.3822

35.7303 28.2568
34.9888 28.3235

36.4719 28.1787
35.7303 28.2568

37.2135 28.0862
36.4719 28.1787

37.9551 27.9768
37.2135 28.0862

38.6966 27.8499
37.9551 27.9768

38.8654 27.8182
38.6966 27.8499

49.9808 27.8182
50.5618 27.9302

51.3034 28.0573
50.5618 27.9302

52.0449 28.1658
51.3034 28.0573

52.7865 28.2556
52.0449 28.1658

53.5281 28.3283
52.7865 28.2556

54.2697 28.3862
53.5281 28.3283

55.0112 28.4321
54.2697 28.3862

55.7528 28.4691
55.0112 28.4321

56.4944 28.4996
55.7528 28.4691

57.2360 28.5262
56.4944 28.4996

57.8191 28.5455
57.2360 28.5262

23.1236 29.1285
22.6898 29.2727

23.8652 28.9520
23.1236 29.1285

24.6067 28.8332
23.8652 28.9520

25.3483 28.7589
24.6067 28.8332

26.0899 28.7164
25.3483 28.7589

26.8315 28.6938
26.0899 28.7164

27.5730 28.6812
26.8315 28.6938

28.3146 28.6708
27.5730 28.6812

29.0562 28.6568
28.3146 28.6708

29.7978 28.6361
29.0562 28.6568

30.5393 28.6071
29.7978 28.6361

31.2809 28.5699
30.5393 28.6071

31.6893 28.5455
31.2809 28.5699

57.8191 28.5455
57.9775 28.5513

58.7191 28.5779
57.9775 28.5513

59.4607 28.6041
58.7191 28.5779

60.2022 28.6298
59.4607 28.6041

60.9438 28.6543
60.2022 28.6298

61.6854 28.6765
60.9438 28.6543

62.4270 28.6957
61.6854 28.6765

63.1685 28.7125
62.4270 28.6957

63.9101 28.7294
63.1685 28.7125

64.6517 28.7518
63.9101 28.7294

65.3933 28.7882
64.6517 28.7518

66.1348 28.8505
65.3933 28.7882

66.8764 28.9538
66.1348 28.8505

67.6180 29.1152
66.8764 28.9538

68.1121 29.2727
67.6180 29.1152

21.6404 29.7761
21.3003 30.0000

22.3820 29.3926
21.6404 29.7761

22.6898 29.2727
22.3820 29.3926

68.1121 29.2727
68.3596 29.3689

69.1011 29.7715
68.3596 29.3689

69.4162 30.0000
69.1011 29.7715

20.8989 30.3158
20.4730 30.7273

21.3003 30.0000
20.8989 30.3158

69.4162 30.0000
69.8427 30.3972

70.1193 30.7273
69.8427 30.3972

20.1573 31.1011
19.9073 31.4545

20.4730 30.7273
20.1573 31.1011

70.1193 30.7273
70.5631 31.4545

19.9073 31.4545
19.5027 32.1818

70.5631 31.4545
70.5843 31.5065

70.8087 32.1818
70.5843 31.5065

19.4157 32.3929
19.2336 32.9091

19.5027 32.1818
19.4157 32.3929

70.8087 32.1818
70.9431 32.9091

19.2336 32.9091
19.0625 33.6364

70.9431 32.9091
70.9858 33.6364

19.0625 33.6364
18.9726 34.3636

70.9858 33.6364
70.9522 34.3636

18.9726 34.3636
18.9599 35.0909

70.9522 34.3636
70.8561 35.0909

18.9599 35.0909
19.0202 35.8182

70.8561 35.0909
70.7087 35.8182

19.0202 35.8182
19.1484 36.5455

70.5843 36.2921
70.5080 36.5455

70.7087 35.8182
70.5843 36.2921

19.1484 36.5455
19.3394 37.2727

70.5080 36.5455
70.2448 37.2727

19.3394 37.2727
19.4157 37.4967

19.6165 38.0000
19.4157 37.4967

70.2448 37.2727
69.9416 38.0000

19.6165 38.0000
19.9661 38.7273

69.8427 38.2090
69.5551 38.7273

69.9416 38.0000
69.8427 38.2090

19.9661 38.7273
20.1573 39.0717

20.4087 39.4545
20.1573 39.0717

69.1011 39.4524
69.0995 39.4545

69.5551 38.7273
69.1011 39.4524

20.4087 39.4545
20.8989 40.1199

20.9537 40.1818
20.8989 40.1199

69.0995 39.4545
68.4860 40.1818

20.9537 40.1818
21.6404 40.8850

21.6692 40.9091
21.6404 40.8850

68.3596 40.3153
67.6704 40.9091

68.4860 40.1818
68.3596 40.3153

21.6692 40.9091
22.3820 41.4545

22.6777 41.6364
22.3820 41.4545

66.8764 41.4069
66.4015 41.6364

67.6180 40.9495
66.8764 41.4069

67.6704 40.9091
67.6180 40.9495

22.6777 41.6364
23.1236 41.8870

23.8652 42.2148
23.1236 41.8870

24.3021 42.3636
23.8652 42.2148

63.9101 42.3318
63.6930 42.3636

64.6517 42.1893
63.9101 42.3318

65.3933 42.0007
64.6517 42.1893

66.1348 41.7522
65.3933 42.0007

66.4015 41.6364
66.1348 41.7522

24.3021 42.3636
24.6067 42.4583

25.3483 42.6319
24.6067 42.4583

26.0899 42.7604
25.3483 42.6319

26.8315 42.8541
26.0899 42.7604

27.5730 42.9220
26.8315 42.8541

28.3146 42.9714
27.5730 42.9220

29.0562 43.0080
28.3146 42.9714

29.7978 43.0362
29.0562 43.0080

30.5393 43.0592
29.7978 43.0362

31.2809 43.0793
30.5393 43.0592

31.7339 43.0909
31.2809 43.0793

55.0112 43.0508
54.3231 43.0909

55.7528 43.0024
55.0112 43.0508

56.4944 42.9502
55.7528 43.0024

57.2360 42.8957
56.4944 42.9502

57.9775 42.8406
57.2360 42.8957

58.7191 42.7862
57.9775 42.8406

59.4607 42.7332
58.7191 42.7862

60.2022 42.6812
59.4607 42.7332

60.9438 42.6288
60.2022 42.6812

61.6854 42.5732
60.9438 42.6288

62.4270 42.5100
61.6854 42.5732

63.1685 42.4331
62.4270 42.5100

63.6930 42.3636
63.1685 42.4331

31.7339 43.0909
32.0225 43.0977

32.7640 43.1149
32.0225 43.0977

33.5056 43.1325
32.7640 43.1149

34.2472 43.1507
33.5056 43.1325

34.9888 43.1693
34.2472 43.1507

35.7303 43.1877
34.9888 43.1693

36.4719 43.2053
35.7303 43.1877

37.2135 43.2213
36.4719 43.2053

37.9551 43.2348
37.2135 43.2213

38.6966 43.2452
37.9551 43.2348

39.4382 43.2520
38.6966 43.2452

40.1798 43.2553
39.4382 43.2520

40.9213 43.2552
40.1798 43.2553

41.6629 43.2524
40.9213 43.2552

42.4045 43.2479
41.6629 43.2524

43.1461 43.2425
42.4045 43.2479

43.8876 43.2371
43.1461 43.2425

44.6292 43.2325
43.8876 43.2371

45.3708 43.2290
44.6292 43.2325

46.1124 43.2266
45.3708 43.2290

46.8539 43.2250
46.1124 43.2266

47.5955 43.2236
46.8539 43.2250

48.3371 43.2218
47.5955 43.2236

49.0787 43.2187
48.3371 43.2218

49.8202 43.2135
49.0787 43.2187

50.5618 43.2052
49.8202 43.2135

51.3034 43.1932
50.5618 43.2052

52.0449 43.1766
51.3034 43.1932

52.7865 43.1547
52.0449 43.1766

53.5281 43.1272
52.7865 43.1547

54.2697 43.0937
53.5281 43.1272

54.3231 43.0909
54.2697 43.0937

37.2135 56.9083
37.1496 56.9091

37.9551 56.9009
37.2135 56.9083

38.6966 56.8942
37.9551 56.9009

39.4382 56.8876
38.6966 56.8942

40.1798 56.8805
39.4382 56.8876

40.9213 56.8721
40.1798 56.8805

41.6629 56.8621
40.9213 56.8721

42.4045 56.8501
41.6629 56.8621

43.1461 56.8362
42.4045 56.8501

43.8876 56.8205
43.1461 56.8362

44.6292 56.8037
43.8876 56.8205

45.3708 56.7863
44.6292 56.8037

46.1124 56.7691
45.3708 56.7863

46.8539 56.7527
46.1124 56.7691

47.5955 56.7375
46.8539 56.7527

48.3371 56.7235
47.5955 56.7375

49.0787 56.7105
48.3371 56.7235

49.8202 56.6981
49.0787 56.7105

50.5618 56.6859
49.8202 56.6981

51.3034 56.6733
50.5618 56.6859

52.0449 56.6600
51.3034 56.6733

52.7865 56.6461
52.0449 56.6600

53.5281 56.6320
52.7865 56.6461

54.2697 56.6183
53.5281 56.6320

55.0112 56.6060
54.2697 56.6183

55.7528 56.5960
55.0112 56.6060

56.4944 56.5890
55.7528 56.5960

57.2360 56.5857
56.4944 56.5890

57.9775 56.5862
57.2360 56.5857

58.7191 56.5905
57.9775 56.5862

59.4607 56.5985
58.7191 56.5905

60.2022 56.6103
59.4607 56.5985

60.9438 56.6264
60.2022 56.6103

61.6854 56.6486
60.9438 56.6264

62.4270 56.6799
61.6854 56.6486

63.1685 56.7253
62.4270 56.6799

63.9101 56.7922
63.1685 56.7253

64.6517 56.8899
63.9101 56.7922

64.7540 56.9091
64.6517 56.8899

24.6067 57.6348
24.6020 57.6364

25.3483 57.4598
24.6067 57.6348

26.0899 57.3342
25.3483 57.4598

26.8315 57.2454
26.0899 57.3342

27.5730 57.1828
26.8315 57.2454

28.3146 57.1378
27.5730 57.1828

29.0562 57.1041
28.3146 57.1378

29.7978 57.0772
29.0562 57.1041

30.5393 57.0540
29.7978 57.0772

31.2809 57.0327
30.5393 57.0540

32.0225 57.0126
31.2809 57.0327

32.7640 56.9933
32.0225 57.0126

33.5056 56.9750
32.7640 56.9933

34.2472 56.9580
33.5056 56.9750

34.9888 56.9427
34.2472 56.9580

35.7303 56.9293
34.9888 56.9427

36.4719 56.9178
35.7303 56.9293

37.1496 56.9091
36.4719 56.9178

64.7540 56.9091
65.3933 57.0423

66.1348 57.2583
65.3933 57.0423

66.8764 57.5523
66.1348 57.2583

67.0376 57.6364
66.8764 57.5523

23.1236 58.2426
22.9219 58.3636

23.8652 57.8964
23.1236 58.2426

24.6020 57.6364
23.8652 57.8964

67.0376 57.6364
67.6180 57.9744

68.1378 58.3636
67.6180 57.9744

22.3820 58.7206
21.9340 59.0909

22.9219 58.3636
22.3820 58.7206

68.1378 58.3636
68.3596 58.5502

68.8734 59.0909
68.3596 58.5502

21.6404 59.3582
21.2259 59.8182

21.9340 59.0909
21.6404 59.3582

68.8734 59.0909
69.1011 59.3618

69.4150 59.8182
69.1011 59.3618

20.8989 60.2187
20.6749 60.5455

21.2259 59.8182
20.8989 60.2187

69.4150 59.8182
69.8427 60.5274

69.8518 60.5455
69.8427 60.5274

20.6749 60.5455
20.2260 61.2727

69.8518 60.5455
70.1731 61.2727

20.1573 61.3980
19.8746 62.0000

20.2260 61.2727
20.1573 61.3980

70.1731 61.2727
70.4486 62.0000

19.8746 62.0000
19.5762 62.7273

70.4486 62.0000
70.5843 62.4273

70.6656 62.7273
70.5843 62.4273

19.4157 63.1909
19.3363 63.4545

19.5762 62.7273
19.4157 63.1909

70.6656 62.7273
70.8226 63.4545

19.3363 63.4545
19.1627 64.1818

70.8226 63.4545
70.9341 64.1818

19.1627 64.1818
19.0400 64.9091

70.9341 64.1818
70.9931 64.9091

19.0400 64.9091
18.9764 65.6364

70.9931 64.9091
70.9899 65.6364

18.9764 65.6364
18.9824 66.3636

70.9899 65.6364
70.9131 66.3636

18.9824 66.3636
19.0699 67.0909

70.9131 66.3636
70.7502 67.0909

19.0699 67.0909
19.2522 67.8182

70.5843 67.5537
70.4720 67.8182

70.7502 67.0909
70.5843 67.5537

19.2522 67.8182
19.4157 68.2297

19.5678 68.5455
19.4157 68.2297

70.4720 67.8182
70.0361 68.5455

19.5678 68.5455
20.0637 69.2727

69.8427 68.7911
69.3873 69.2727

70.0361 68.5455
69.8427 68.7911

20.0637 69.2727
20.1573 69.3772

20.8577 70.0000
20.1573 69.3772

69.1011 69.5162
68.4093 70.0000

69.3873 69.2727
69.1011 69.5162

20.8577 70.0000
20.8989 70.0293

21.6404 70.4404
20.8989 70.0293

22.3275 70.7273
21.6404 70.4404

66.8764 70.6646
66.6683 70.7273

67.6180 70.3817
66.8764 70.6646

68.3596 70.0291
67.6180 70.3817

68.4093 70.0000
68.3596 70.0291

22.3275 70.7273
22.3820 70.7464

23.1236 70.9432
22.3820 70.7464

23.8652 71.0936
23.1236 70.9432

24.6067 71.2144
23.8652 71.0936

25.3483 71.3195
24.6067 71.2144

26.0899 71.4189
25.3483 71.3195

26.3583 71.4545
26.0899 71.4189

45.3708 71.4529
45.3085 71.4545

46.1124 71.4455
45.3708 71.4529

46.8539 71.4500
46.1124 71.4455

47.0888 71.4545
46.8539 71.4500

61.6854 71.4508
61.6365 71.4545

62.4270 71.3882
61.6854 71.4508

63.1685 71.3183
62.4270 71.3882

63.9101 71.2375
63.1685 71.3183

64.6517 71.1402
63.9101 71.2375

65.3933 71.0194
64.6517 71.1402

66.1348 70.8667
65.3933 71.0194

66.6683 70.7273
66.1348 70.8667

26.3583 71.4545
26.8315 71.5106

27.5730 71.5987
26.8315 71.5106

28.3146 71.6842
27.5730 71.5987

29.0562 71.7616
28.3146 71.6842

29.7978 71.8244
29.0562 71.7616

30.5393 71.8672
29.7978 71.8244

31.2809 71.8875
30.5393 71.8672

32.0225 71.8869
31.2809 71.8875

32.7640 71.8700
32.0225 71.8869

33.5056 71.8441
32.7640 71.8700

34.2472 71.8165
33.5056 71.8441

34.9888 71.7934
34.2472 71.8165

35.7303 71.7778
34.9888 71.7934

36.4719 71.7697
35.7303 71.7778

37.2135 71.7663
36.4719 71.7697

37.9551 71.7630
37.2135 71.7663

38.6966 71.7549
37.9551 71.7630

39.4382 71.7381
38.6966 71.7549

40.1798 71.7109
39.4382 71.7381

40.9213 71.6739
40.1798 71.7109

41.6629 71.6299
40.9213 71.6739

42.4045 71.5832
41.6629 71.6299

43.1461 71.5385
42.4045 71.5832

43.8876 71.5001
43.1461 71.5385

44.6292 71.4710
43.8876 71.5001

45.3085 71.4545
44.6292 71.4710

47.0888 71.4545
47.5955 71.4633

48.3371 71.4826
47.5955 71.4633

49.0787 71.5062
48.3371 71.4826

49.8202 71.5317
49.0787 71.5062

50.5618 71.5573
49.8202 71.5317

51.3034 71.5814
50.5618 71.5573

52.0449 71.6032
51.3034 71.5814

52.7865 71.6221
52.0449 71.6032

53.5281 71.6381
52.7865 71.6221

54.2697 71.6510
53.5281 71.6381

55.0112 71.6604
54.2697 71.6510

55.7528 71.6655
55.0112 71.6604

56.4944 71.6649
55.7528 71.6655

57.2360 71.6575
56.4944 71.6649

57.9775 71.6419
57.2360 71.6575

58.7191 71.6179
57.9775 71.6419

59.4607 71.5858
58.7191 71.6179

60.2022 71.5465
59.4607 71.5858

60.9438 71.5014
60.2022 71.5465

61.6365 71.4545
60.9438 71.5014

41.6629 29.9519
41.3583 30.0000

42.4045 29.8491
41.6629 29.9519

43.1461 29.7680
42.4045 29.8491

43.8876 29.7168
43.1461 29.7680

44.6292 29.7013
43.8876 29.7168

45.3708 29.7237
44.6292 29.7013

46.1124 29.7821
45.3708 29.7237

46.8539 29.8714
46.1124 29.7821

47.5955 29.9838
46.8539 29.8714

47.6881 30.0000
47.5955 29.9838

37.2135 30.6746
36.7093 30.7273

37.9551 30.5841
37.2135 30.6746

38.6966 30.4778
37.9551 30.5841

39.4382 30.3558
38.6966 30.4778

40.1798 30.2211
39.4382 30.3558

40.9213 30.0802
40.1798 30.2211

41.3583 30.0000
40.9213 30.0802

47.6881 30.0000
48.3371 30.1320

49.0787 30.2891
48.3371 30.1320

49.8202 30.4426
49.0787 30.2891

50.5618 30.5857
49.8202 30.4426

51.3034 30.7141
50.5618 30.5857

51.3893 30.7273
51.3034 30.7141

27.5730 31.4292
27.0562 31.4545

28.3146 31.4009
27.5730 31.4292

29.0562 31.3719
28.3146 31.4009

29.7978 31.3370
29.0562 31.3719

30.5393 31.2937
29.7978 31.3370

31.2809 31.2418
30.5393 31.2937

32.0225 31.1827
31.2809 31.2418

32.7640 31.1186
32.0225 31.1827

33.5056 31.0518
32.7640 31.1186

34.2472 30.9834
33.5056 31.0518

34.9888 30.9131
34.2472 30.9834

35.7303 30.8389
34.9888 30.9131

36.4719 30.7570
35.7303 30.8389

36.7093 30.7273
36.4719 30.7570

51.3893 30.7273
52.0449 30.8467

52.7865 30.9610
52.0449 30.8467

53.5281 31.0558
52.7865 30.9610

54.2697 31.1337
53.5281 31.0558

55.0112 31.1976
54.2697 31.1337

55.7528 31.2508
55.0112 31.1976

56.4944 31.2963
55.7528 31.2508

57.2360 31.3372
56.4944 31.2963

57.9775 31.3758
57.2360 31.3372

58.7191 31.4142
57.9775 31.3758

59.4607 31.4534
58.7191 31.4142

59.4812 31.4545
59.4607 31.4534

23.8652 32.1335
23.7771 32.1818

24.6067 31.8478
23.8652 32.1335

25.3483 31.6590
24.6067 31.8478

26.0899 31.5407
25.3483 31.6590

26.8315 31.4686
26.0899 31.5407

27.0562 31.4545
26.8315 31.4686

59.4812 31.4545
60.2022 31.5047

60.9438 31.5586
60.2022 31.5047

61.6854 31.6158
60.9438 31.5586

62.4270 31.6783
61.6854 31.6158

63.1685 31.7512
62.4270 31.6783

63.9101 31.8436
63.1685 31.7512

64.6517 31.9711
63.9101 31.8436

65.3933 32.1569
64.6517 31.9711

65.4624 32.1818
65.3933 32.1569

23.1236 32.6754
22.8956 32.9091

23.7771 32.1818
23.1236 32.6754

65.4624 32.1818
66.1348 32.5360

66.6098 32.9091
66.1348 32.5360

22.8956 32.9091
22.4336 33.6364

66.6098 32.9091
66.8764 33.2837

67.0549 33.6364
66.8764 33.2837

22.3820 33.7981
22.2425 34.3636

22.4336 33.6364
22.3820 33.7981

67.0549 33.6364
67.1781 34.3636

22.2425 34.3636
22.2271 35.0909

67.1781 34.3636
67.1019 35.0909

22.2271 35.0909
22.3624 35.8182

66.8764 35.7846
66.8629 35.8182

67.1019 35.0909
66.8764 35.7846

22.3624 35.8182
22.3820 35.8705

22.7034 36.5455
22.3820 35.8705

66.8629 35.8182
66.3893 36.5455

22.7034 36.5455
23.1236 37.1576

23.2253 37.2727
23.1236 37.1576

66.1348 36.8385
65.6531 37.2727

66.3893 36.5455
66.1348 36.8385

23.2253 37.2727
23.8652 37.8410

24.0987 38.0000
23.8652 37.8410

64.6517 37.8712
64.3452 38.0000

65.3933 37.4607
64.6517 37.8712

65.6531 37.2727
65.3933 37.4607

24.0987 38.0000
24.6067 38.2891

25.3483 38.6077
24.6067 38.2891

25.7236 38.7273
25.3483 38.6077

60.9438 38.7264
60.9361 38.7273

61.6854 38.6245
60.9438 38.7264

62.4270 38.5025
61.6854 38.6245

63.1685 38.3500
62.4270 38.5025

63.9101 38.1527
63.1685 38.3500

64.3452 38.0000
63.9101 38.1527

25.7236 38.7273
26.0899 38.8281

26.8315 38.9774
26.0899 38.8281

27.5730 39.0868
26.8315 38.9774

28.3146 39.1680
27.5730 39.0868

29.0562 39.2299
28.3146 39.1680

29.7978 39.2789
29.0562 39.2299

30.5393 39.3198
29.7978 39.2789

31.2809 39.3555
30.5393 39.3198

32.0225 39.3882
31.2809 39.3555

32.7640 39.4190
32.0225 39.3882

33.5056 39.4489
32.7640 39.4190

33.6479 39.4545
33.5056 39.4489

53.5281 39.4373
53.3682 39.4545

54.2697 39.3593
53.5281 39.4373

55.0112 39.2836
54.2697 39.3593

55.7528 39.2106
55.0112 39.2836

56.4944 39.1404
55.7528 39.2106

57.2360 39.0725
56.4944 39.1404

57.9775 39.0062
57.2360 39.0725

58.7191 38.9403
57.9775 39.0062

59.4607 38.8733
58.7191 38.9403

60.2022 38.8031
59.4607 38.8733

60.9361 38.7273
60.2022 38.8031

33.6479 39.4545
34.2472 39.4755

34.9888 39.5014
34.2472 39.4755

35.7303 39.5277
34.9888 39.5014

36.4719 39.5548
35.7303 39.5277

37.2135 39.5829
36.4719 39.5548

37.9551 39.6127
37.2135 39.5829

38.6966 39.6445
37.9551 39.6127

39.4382 39.6786
38.6966 39.6445

40.1798 39.7148
39.4382 39.6786

40.9213 39.7526
40.1798 39.7148

41.6629 39.7908
40.9213 39.7526

42.4045 39.8279
41.6629 39.7908

43.1461 39.8621
42.4045 39.8279

43.8876 39.8912
43.1461 39.8621

44.6292 39.9133
43.8876 39.8912

45.3708 39.9264
44.6292 39.9133

46.1124 39.9290
45.3708 39.9264

46.8539 39.9202
46.1124 39.9290

47.5955 39.8994
46.8539 39.9202

48.3371 39.8670
47.5955 39.8994

49.0787 39.8239
48.3371 39.8670

49.8202 39.7716
49.0787 39.8239

50.5618 39.7120
49.8202 39.7716

51.3034 39.6470
50.5618 39.7120

52.0449 39.5788
51.3034 39.6470

52.7865 39.5091
52.0449 39.5788

53.3682 39.4545
52.7865 39.5091

34.9888 60.5368
34.7813 60.5455

35.7303 60.5089
34.9888 60.5368

36.4719 60.4853
35.7303 60.5089

37.2135 60.4670
36.4719 60.4853

37.9551 60.4547
37.2135 60.4670

38.6966 60.4487
37.9551 60.4547

39.4382 60.4488
38.6966 60.4487

40.1798 60.4543
39.4382 60.4488

40.9213 60.4643
40.1798 60.4543

41.6629 60.4775
40.9213 60.4643

42.4045 60.4922
41.6629 60.4775

43.1461 60.5066
42.4045 60.4922

43.8876 60.5190
43.1461 60.5066

44.6292 60.5275
43.8876 60.5190

45.3708 60.5305
44.6292 60.5275

46.1124 60.5269
45.3708 60.5305

46.8539 60.5161
46.1124 60.5269

47.5955 60.4980
46.8539 60.5161

48.3371 60.4732
47.5955 60.4980

49.0787 60.4430
48.3371 60.4732

49.8202 60.4092
49.0787 60.4430

50.5618 60.3737
49.8202 60.4092

51.3034 60.3387
50.5618 60.3737

52.0449 60.3058
51.3034 60.3387

52.7865 60.2766
52.0449 60.3058

53.5281 60.2521
52.7865 60.2766

54.2697 60.2326
53.5281 60.2521

55.0112 60.2184
54.2697 60.2326

55.7528 60.2094
55.0112 60.2184

56.4944 60.2053
55.7528 60.2094

57.2360 60.2061
56.4944 60.2053

57.9775 60.2117
57.2360 60.2061

58.7191 60.2224
57.9775 60.2117

59.4607 60.2388
58.7191 60.2224

60.2022 60.2621
59.4607 60.2388

60.9438 60.2947
60.2022 60.2621

61.6854 60.3406
60.9438 60.2947

62.4270 60.4059
61.6854 60.3406

63.1685 60.4997
62.4270 60.4059

63.4211 60.5455
63.1685 60.4997

26.8315 61.1256
26.1369 61.2727

27.5730 61.0121
26.8315 61.1256

28.3146 60.9288
27.5730 61.0121

29.0562 60.8651
28.3146 60.9288

29.7978 60.8134
29.0562 60.8651

30.5393 60.7686
29.7978 60.8134

31.2809 60.7272
30.5393 60.7686

32.0225 60.6873
31.2809 60.7272

32.7640 60.6479
32.0225 60.6873

33.5056 60.6090
