x y
29.2880 2.7969

54.9219 10.8082
55.0432 10.6102
56.3503 12.4422
54.9219 10.8082

32.8902 8.7605
33.1153 8.7106
32.9199 8.8592
32.8902 8.7605

8.0142 8.5533
14.5403 8.5240
14.0598 9.5686
8.0142 8.5533

76.4670 1.5700
79.4564 1.5700
81.2724 7.1755
77.7621 3.9215
76.4670 1.5700

70.2114 12.0751
72.2759 10.6578
72.5442 12.2300
69.7424 15.5700
70.2114 12.0751

58.7260 1.5700
60.1010 1.5700
58.6842 4.0204
57.8288 3.1853
58.7260 1.5700

58.2258 5.7807
59.1842 4.9258
61.1457 5.6662
60.0093 7.3390
58.2258 5.7807

15.5946 8.5578
20.5188 8.5077
20.6890 12.9621
16.4048 10.3063
15.5946 8.5578

43.7364 1.5700
44.4157 2.1245
42.2027 5.0257
41.9018 4.1148
43.7364 1.5700

73.2712 11.0912
73.7948 11.2426
73.1581 11.6126
73.2712 11.0912

74.1624 7.0003
74.9709 7.1733
73.7948 11.2426
73.2712 11.0912
74.1624 7.0003

32.9199 8.8592
37.0130 10.7846
35.7855 13.7477
32.9199 8.8592

60.1010 1.5700
60.4303 2.8352
59.1842 4.9258
58.6842 4.0204
60.1010 1.5700

29.6418 1.5700
30.8891 3.5089
29.2880 2.7969
29.6418 1.5700

15.1089 9.0733
15.5946 8.5578
14.1543 15.3590
14.0153 15.5700
15.1089 9.0733

49.7058 1.5700
50.7550 1.5700
50.0458 2.1845
49.7058 1.5700

32.8538 8.9159
34.2874 15.5700
30.5180 15.5700
32.8538 8.9159

32.2321 3.7630
34.0545 3.1071
34.5718 5.0360
32.2070 4.8359
32.2321 3.7630

14.0598 9.5686
15.1089 9.0733
14.0153 15.5700
13.7587 15.5700
14.0598 9.5686

83.9217 4.2432
92.0000 8.5658
92.0000 8.5658
81.9927 8.4236
83.9217 4.2432

56.1741 1.5700
57.5022 1.5700
57.8288 3.1853
56.1741 1.5700

80.8374 8.5426
81.9927 8.4236
81.1869 10.2773
80.8374 8.5426

81.2724 7.1755
81.9927 8.4236
80.8374 8.5426
81.2724 7.1755

13.5936 1.5997
15.2516 7.5313
14.0425 7.4710
13.5936 1.5997

19.8296 1.5700
19.8349 1.5700
19.8365 1.5792
19.8296 1.5700

33.6326 1.5700
34.0545 3.1071
32.2321 3.7630
33.6326 1.5700

58.2258 5.7807
60.0093 7.3390
58.8435 9.4875
58.2258 5.7807

68.1137 8.3468
69.4860 9.5198
66.7517 10.9609
65.2963 9.7036
68.1137 8.3468

44.9901 12.6562
47.2849 13.4112
46.6882 15.5700
41.7627 15.5700
44.9901 12.6562

34.0545 3.1071
35.4457 3.1344
34.5718 5.0360
34.0545 3.1071

57.7243 8.0287
58.8435 9.4875
55.2527 10.3500
57.7243 8.0287

13.5936 1.5997
14.0425 7.4710
8.0142 8.5533
13.5936 1.5997

14.0425 7.4710
15.2516 7.5313
14.5403 8.5240
14.0425 7.4710

24.9599 11.0177
24.9997 15.5700
21.7769 15.5700
24.9599 11.0177

73.1581 11.6126
73.7948 11.2426
73.4293 12.3039
73.1581 11.6126

74.4757 12.3590
81.1869 10.2773
77.5585 15.5700
74.4757 12.3590

43.7364 1.5700
44.5082 1.5700
44.4157 2.1245
43.7364 1.5700

65.2963 9.7036
66.7517 10.9609
64.0301 11.2440
65.2963 9.7036

61.5069 1.5700
62.8298 1.5700
63.6013 3.5030
61.5069 1.5700

14.0425 7.4710
14.5403 8.5240
8.0142 8.5533
14.0425 7.4710

73.7948 11.2426
74.4757 12.3590
73.4293 12.3039
73.7948 11.2426

72.5451 7.6045
74.1624 7.0003
73.2712 11.0912
72.2759 10.6578
72.5451 7.6045

48.2496 10.6750
52.3839 15.0634
47.2849 13.4112
48.2496 10.6750

16.4048 10.3063
20.6890 12.9621
19.6280 15.5700
16.4048 10.3063

32.9199 8.8592
33.1153 8.7106
37.7248 7.6711
37.0130 10.7846
32.9199 8.8592

73.1631 6.0427
74.1624 7.0003
72.5451 7.6045
73.1631 6.0427

57.9468 4.7606
59.1842 4.9258
58.2258 5.7807
57.9468 4.7606

37.6291 12.5258
37.0130 10.7846
39.8324 14.1526
40.4863 15.5700
37.6291 12.5258

92.0000 8.5658
92.0000 8.5658
85.4779 15.5700
83.9655 14.4710
92.0000 8.5658

33.6326 1.5700
34.7606 1.5700
35.4457 3.1344
34.0545 3.1071
33.6326 1.5700

70.8262 1.5700
70.8262 1.5700
73.0564 1.5700
72.3495 3.1578
70.8262 1.5700

57.9468 4.7606
58.2258 5.7807
56.5559 5.3548
57.9468 4.7606

73.1581 11.6126
73.4293 12.3039
72.5442 12.2300
73.1581 11.6126

92.0000 8.5658
92.0000 8.5658
92.0000 8.5658
92.0000 8.5658

28.5595 1.5700
29.6418 1.5700
29.2880 2.7969
28.5595 1.5700

72.2759 10.6578
73.2712 11.0912
73.1581 11.6126
72.2759 10.6578

60.2422 10.9217
61.9487 13.0624
59.0844 15.5700
58.8666 14.4627
60.2422 10.9217

61.9487 13.0624
64.0301 11.2440
64.9712 13.8473
64.1937 15.5700
61.9487 13.0624

8.0505 8.6124
8.0142 8.5533
14.0598 9.5686
13.7587 15.5700
8.0505 8.6124

32.2070 4.8359
34.5718 5.0360
32.8902 8.7605
32.2070 4.8359

70.8262 1.5700
70.8262 1.5700
70.8262 1.5700
70.8262 1.5700

41.8894 1.5700
43.7364 1.5700
41.9018 4.1148
41.8894 1.5700

20.6890 12.9621
21.7769 15.5700
19.6280 15.5700
20.6890 12.9621

56.3503 12.4422
58.8666 14.4627
58.5979 15.5700
56.3503 12.4422

31.4486 4.9224
32.2070 4.8359
32.8902 8.7605
32.8104 8.7703
31.4486 4.9224

8.0000 8.5533
8.0142 8.5533
8.0000 8.5558
8.0000 8.5533

37.0130 10.7846
37.6291 12.5258
36.1489 15.5700
35.7855 13.7477
37.0130 10.7846

24.1003 1.5700
25.7943 1.5700
24.4867 2.5127
24.1003 1.5700

83.9655 14.4710
85.4779 15.5700
84.1613 15.5700
83.9655 14.4710

74.9423 1.5700
75.6240 1.5700
75.3599 3.2160
74.9423 1.5700

19.8296 1.5700
19.8365 1.5792
19.8001 1.6202
19.8296 1.5700

19.8001 1.6202
15.5946 8.5578
15.2516 7.5313
19.8001 1.6202

54.9034 9.4504
54.9034 10.4998
54.5759 10.3645
54.9034 9.4504

54.9034 9.4504
55.2527 10.3500
54.9034 10.4998
54.9034 9.4504

85.1873 1.5700
86.1869 1.5700
92.0000 8.5658
85.1873 1.5700

92.0000 8.5658
92.0000 8.5658
92.0000 8.5658
92.0000 8.5658

92.0000 8.5658
92.0000 8.5658
92.0000 8.5658
92.0000 8.5658

65.9344 1.5700
64.3517 4.2597
63.6013 3.5030
65.9344 1.5700

75.6240 1.5700
76.4670 1.5700
75.3599 3.2160
75.6240 1.5700

64.0301 11.2440
66.7517 10.9609
64.9712 13.8473
64.0301 11.2440

66.7517 10.9609
68.1039 13.3420
64.9712 13.8473
66.7517 10.9609

39.8817 1.5700
41.8894 1.5700
41.9018 4.1148
39.8817 1.5700

72.5442 12.2300
73.4293 12.3039
71.4234 15.5700
69.7424 15.5700
72.5442 12.2300

47.2849 13.4112
52.3839 15.0634
52.8866 15.5700
47.3729 15.5700
47.2849 13.4112

13.5828 1.5700
13.5888 1.5700
13.5936 1.5997
13.5828 1.5700

54.9219 10.8082
56.3503 12.4422
53.9436 15.5700
52.9866 15.5700
54.9219 10.8082

81.1869 10.2773
81.9927 8.4236
83.9655 14.4710
83.0290 15.5700
81.1869 10.2773

8.0000 8.5509
8.0142 8.5533
8.0000 8.5533
8.0000 8.5509

37.6291 12.5258
40.4863 15.5700
36.1489 15.5700
37.6291 12.5258

57.5022 1.5700
58.7260 1.5700
57.8288 3.1853
57.5022 1.5700

83.9217 4.2432
81.9927 8.4236
81.2724 7.1755
83.9217 4.2432

47.2849 13.4112
47.3729 15.5700
46.6882 15.5700
47.2849 13.4112

58.8666 14.4627
59.0844 15.5700
58.5979 15.5700
58.8666 14.4627

61.9487 13.0624
64.1937 15.5700
59.0844 15.5700
61.9487 13.0624

34.7606 1.5700
36.2035 1.5700
35.4457 3.1344
34.7606 1.5700

56.3503 12.4422
58.5979 15.5700
53.9436 15.5700
56.3503 12.4422

79.4564 1.5700
83.9712 1.5700
83.9217 4.2432
81.2724 7.1755
79.4564 1.5700

13.5828 1.5700
13.5936 1.5997
8.0142 8.5533
8.0000 8.5509
13.5828 1.5700

15.5946 8.5578
16.4048 10.3063
14.4545 15.5700
14.1543 15.3590
15.5946 8.5578

29.5327 13.1746
30.5180 15.5700
28.0865 15.5700
29.5327 13.1746

64.9712 13.8473
68.1039 13.3420
69.7424 15.5700
65.2714 15.5700
64.9712 13.8473

14.1543 15.3590
14.4545 15.5700
14.0153 15.5700
14.1543 15.3590

60.1010 1.5700
61.5069 1.5700
60.4303 2.8352
60.1010 1.5700

8.0000 8.5558
8.0142 8.5533
8.0505 8.6124
8.0000 8.5558

35.7855 13.7477
36.1489 15.5700
34.2874 15.5700
35.7855 13.7477

83.9655 14.4710
84.1613 15.5700
83.0290 15.5700
83.9655 14.4710

64.9712 13.8473
65.2714 15.5700
64.1937 15.5700
64.9712 13.8473

13.5936 1.5997
19.8001 1.6202
15.2516 7.5313
13.5936 1.5997

73.4293 12.3039
74.4757 12.3590
77.5585 15.5700
75.6281 15.5700
73.4293 12.3039

70.8262 1.5700
70.8262 1.5700
70.8262 1.5700
70.8262 1.5700

83.9712 1.5700
85.1873 1.5700
83.9217 4.2432
83.9712 1.5700

92.0000 8.5658
92.0000 15.5700
85.4779 15.5700
92.0000 8.5658

13.5888 1.5700
19.8296 1.5700
19.8001 1.6202
13.5936 1.5997
13.5888 1.5700

65.9344 1.5700
65.9344 1.5700
65.9344 1.5700
65.9344 1.5700

16.4048 10.3063
19.6280 15.5700
14.4545 15.5700
16.4048 10.3063

81.1869 10.2773
83.0290 15.5700
77.5585 15.5700
81.1869 10.2773

62.8298 1.5700
65.9344 1.5700
65.9344 1.5700
63.6013 3.5030
62.8298 1.5700

8.0000 8.5558
8.0505 8.6124
13.7587 15.5700
8.0000 15.5700
8.0000 8.5558

86.1869 1.5700
92.0000 1.5700
92.0000 8.5658
92.0000 8.5658
86.1869 1.5700

8.0000 1.5700
13.5828 1.5700
8.0000 8.5509
8.0000 1.5700

73.4293 12.3039
75.6281 15.5700
71.4234 15.5700
73.4293 12.3039

71.2665 3.8971
72.3495 3.1578
73.1631 6.0427
71.2665 3.8971

71.2665 3.8971
73.1631 6.0427
70.9942 5.4746
71.2665 3.8971

38.8310 3.0428
37.7536 6.2359
36.6600 5.8391
38.8310 3.0428

19.8349 1.5700
19.8419 1.5756
19.8365 1.5792
19.8349 1.5700

19.8349 1.5700
19.8424 1.5700
19.8419 1.5756
19.8349 1.5700

72.3495 3.1578
74.9423 1.5700
75.3599 3.2160
73.1631 6.0427
72.3495 3.1578

73.0564 1.5700
74.9423 1.5700
72.3495 3.1578
73.0564 1.5700

68.1039 13.3420
70.2114 12.0751
69.7424 15.5700
68.1039 13.3420

66.7517 10.9609
69.4860 9.5198
70.2114 12.0751
68.1039 13.3420
66.7517 10.9609

58.5979 15.5700
59.0844 15.5700
58.7183 22.3184
57.8283 22.4292
58.5979 15.5700

59.0844 15.5700
64.1937 15.5700
64.7038 17.3817
59.5159 16.5046
59.0844 15.5700

47.3729 15.5700
52.8866 15.5700
52.9155 15.7112
47.5465 16.4460
47.3729 15.5700

34.2874 15.5700
36.1489 15.5700
35.9017 17.5596
34.2874 15.5700

40.4863 15.5700
41.7627 15.5700
43.0349 20.2364
40.4863 15.5700

65.2714 15.5700
69.7424 15.5700
68.6928 18.0757
64.7038 17.3817
65.2714 15.5700

24.9997 15.5700
28.0865 15.5700
30.1579 21.2573
28.8455 21.6704
24.9997 15.5700

43.0349 20.2364
45.9031 18.9984
44.3449 22.6332
43.0349 20.2364

46.6882 15.5700
47.3729 15.5700
45.9031 18.9984
46.6882 15.5700

53.4356 16.3320
53.9436 15.5700
58.5979 15.5700
57.8283 22.4292
53.4356 16.3320

36.1489 15.5700
40.4863 15.5700
37.6345 19.8178
36.1489 15.5700

57.8283 22.4292
58.7183 22.3184
58.0819 23.5700
57.8283 22.4292

47.5465 16.4460
52.9155 15.7112
51.1798 23.5700
47.5465 16.4460

69.7424 15.5700
71.4234 15.5700
72.3154 21.8424
71.1398 22.0257
69.7424 15.5700

52.9866 15.5700
53.9436 15.5700
53.4356 16.3320
52.9866 15.5700

64.7038 17.3817
68.6928 18.0757
70.3166 23.5700
64.7038 17.3817

59.5159 16.5046
64.7038 17.3817
59.4978 23.5700
59.5159 16.5046

53.4356 16.3320
57.8283 22.4292
56.6613 23.5700
53.4356 16.3320

34.2874 15.5700
35.9017 17.5596
32.1440 20.7941
34.2874 15.5700

40.5405 17.0496
40.4863 15.5700
43.0349 20.2364
40.5405 17.0496

59.0844 15.5700
59.5159 16.5046
59.4978 23.5700
58.7183 22.3184
59.0844 15.5700

30.1579 21.2573
32.1440 20.7941
30.4269 23.5700
30.1579 21.2573

47.3729 15.5700
47.5465 16.4460
45.9031 18.9984
47.3729 15.5700

52.9155 15.7112
52.9866 15.5700
53.4356 16.3320
52.9155 15.7112

71.1398 22.0257
72.3154 21.8424
71.8911 23.5700
71.1398 22.0257

52.8866 15.5700
52.9866 15.5700
52.9155 15.7112
52.8866 15.5700

68.6928 18.0757
69.7424 15.5700
71.1398 22.0257
70.3166 23.5700
68.6928 18.0757

45.9031 18.9984
44.2925 23.5700
44.3449 22.6332
45.9031 18.9984

21.7769 15.5700
24.9997 15.5700
23.5880 18.4373
21.7769 15.5700

30.5180 15.5700
34.2874 15.5700
32.1440 20.7941
30.1579 21.2573
30.5180 15.5700

43.0349 20.2364
44.3449 22.6332
44.2925 23.5700
43.0349 20.2364

40.4863 15.5700
40.5405 17.0496
37.4105 23.5700
37.6345 19.8178
40.4863 15.5700

28.8455 21.6704
30.1579 21.2573
29.1299 23.5700
28.8455 21.6704

25.0103 18.9116
24.9997 15.5700
28.8455 21.6704
29.1299 23.5700
25.0103 18.9116

64.7038 17.3817
70.3166 23.5700
64.9590 23.5700
64.7038 17.3817

64.1937 15.5700
65.2714 15.5700
64.7038 17.3817
64.1937 15.5700

41.7627 15.5700
46.6882 15.5700
45.9031 18.9984
43.0349 20.2364
41.7627 15.5700

45.9031 18.9984
47.5465 16.4460
51.1798 23.5700
45.6752 23.5700
45.9031 18.9984

35.9017 17.5596
36.1489 15.5700
37.6345 19.8178
37.4105 23.5700
35.9017 17.5596

58.7183 22.3184
59.4978 23.5700
58.0819 23.5700
58.7183 22.3184

23.5880 18.4373
24.9997 15.5700
25.0103 18.9116
23.2857 23.5700
23.5880 18.4373

64.7038 17.3817
64.9590 23.5700
59.4978 23.5700
64.7038 17.3817

57.8283 22.4292
58.0819 23.5700
56.6613 23.5700
57.8283 22.4292

45.9031 18.9984
45.6752 23.5700
44.2925 23.5700
45.9031 18.9984

71.1398 22.0257
71.8911 23.5700
70.3166 23.5700
71.1398 22.0257

13.7587 15.5700
14.0153 15.5700
13.7709 15.8596
13.7587 15.5700

28.0865 15.5700
30.5180 15.5700
30.1579 21.2573
28.0865 15.5700

52.9155 15.7112
53.4356 16.3320
56.6613 23.5700
51.1798 23.5700
52.9155 15.7112

8.0000 15.5700
13.7587 15.5700
7.9018 19.3894
8.0000 15.5700

7.9974 8.5556
8.0000 8.5558
8.0000 15.5700
4.1806 15.6682
7.9974 8.5556

84.1067 21.7949
85.4097 23.5700
83.9366 23.5700
84.1067 21.7949

84.1067 21.7949
85.3764 22.7625
85.4097 23.5700
84.1067 21.7949

19.6280 15.5700
21.7769 15.5700
21.3267 18.4217
19.6280 15.5700

83.0290 15.5700
84.1613 15.5700
85.3764 22.7625
84.1067 21.7949
83.0290 15.5700

75.6281 15.5700
77.2607 18.3360
73.4652 23.5700
72.3154 21.8424
75.6281 15.5700

40.5405 17.0496
43.0349 20.2364
42.9833 23.5700
37.4105 23.5700
40.5405 17.0496

13.7709 15.8596
14.0153 15.5700
14.5639 18.3841
13.7709 15.8596

14.5639 18.3841
15.8542 22.9323
15.6186 23.5700
14.5639 18.3841

71.4234 15.5700
75.6281 15.5700
72.3154 21.8424
71.4234 15.5700

13.7587 15.5700
13.7709 15.8596
7.7942 23.5700
7.9018 19.3894
13.7587 15.5700

72.3154 21.8424
73.4652 23.5700
71.8911 23.5700
72.3154 21.8424

32.1440 20.7941
35.9017 17.5596
37.4105 23.5700
31.8488 23.5700
32.1440 20.7941

32.1440 20.7941
31.8488 23.5700
30.4269 23.5700
32.1440 20.7941

21.3267 18.4217
21.7769 15.5700
23.5880 18.4373
23.2857 23.5700
21.3267 18.4217

25.0103 18.9116
29.1299 23.5700
23.2857 23.5700
25.0103 18.9116

85.3764 22.7625
86.5604 22.1673
85.4097 23.5700
85.3764 22.7625

7.9974 8.5530
8.0000 8.5533
8.0000 8.5558
7.9974 8.5530

14.5639 18.3841
15.6186 23.5700
15.1054 23.5700
14.5639 18.3841

84.1613 15.5700
85.4779 15.5700
86.5604 22.1673
85.3764 22.7625
84.1613 15.5700

92.0000 15.5700
92.2952 19.6409
86.6993 23.5700
86.5604 22.1673
92.0000 15.5700

75.6281 15.5700
77.5585 15.5700
77.2607 18.3360
75.6281 15.5700

43.0349 20.2364
44.2925 23.5700
42.9833 23.5700
43.0349 20.2364

30.1579 21.2573
30.4269 23.5700
29.1299 23.5700
30.1579 21.2573

19.6280 15.5700
21.3267 18.4217
16.1958 23.5700
15.8542 22.9323
19.6280 15.5700

7.9974 8.5556
4.1806 15.6682
0.0000 12.5700
7.9974 8.5556

92.2952 19.6409
92.5726 23.5700
86.6993 23.5700
92.2952 19.6409

13.7709 15.8596
14.5639 18.3841
15.1054 23.5700
7.7942 23.5700
13.7709 15.8596

86.5604 22.1673
86.6993 23.5700
85.4097 23.5700
86.5604 22.1673

85.4779 15.5700
92.0000 15.5700
86.5604 22.1673
85.4779 15.5700

14.0153 15.5700
14.4545 15.5700
14.5639 18.3841
14.0153 15.5700

92.0000 8.5658
92.0000 8.5658
92.0000 8.5658
92.0000 8.5658

77.2607 18.3360
78.7111 23.5700
73.4652 23.5700
77.2607 18.3360

15.8542 22.9323
16.1958 23.5700
15.6186 23.5700
15.8542 22.9323

0.0000 12.5700
4.1806 15.6682
0.0000 16.6935
0.0000 12.5700

7.9974 8.5530
8.0000 8.5558
7.9974 8.5556
7.9974 8.5530

21.3267 18.4217
23.2857 23.5700
16.1958 23.5700
21.3267 18.4217

0.0000 8.4465
7.9974 8.5530
7.9974 8.5556
0.0000 12.5700
0.0000 8.4465

92.0000 8.5658
92.0000 8.5658
100.0000 8.4465
100.0000 12.5700
92.0000 8.5658

92.0000 8.5658
92.0000 8.5658
92.0000 8.5658
92.0000 8.5658

92.0000 8.5658
92.0000 8.5658
92.0000 8.5658
92.0000 8.5658

8.0000 8.5509
8.0000 8.5533
7.9974 8.5530
8.0000 8.5509

14.4545 15.5700
19.6280 15.5700
15.8542 22.9323
14.5639 18.3841
14.4545 15.5700

77.5585 15.5700
83.0290 15.5700
79.2321 18.5788
77.5585 15.5700

77.2607 18.3360
77.5585 15.5700
79.2321 18.5788
78.7111 23.5700
77.2607 18.3360

79.2321 18.5788
83.0290 15.5700
84.1067 21.7949
79.2321 18.5788

79.2321 18.5788
84.1067 21.7949
83.9366 23.5700
78.7111 23.5700
79.2321 18.5788

92.0000 8.5658
92.0000 8.5658
100.0000 16.6935
95.8194 16.5445
92.0000 8.5658

92.0000 8.5658
95.8194 16.5445
92.0000 15.5700
92.0000 8.5658

92.0000 8.5658
100.0000 12.5700
100.0000 16.6935
92.0000 8.5658

